instance,instance_source,well,folder_label,variable,role,unit_raw,unit_resolved,unit_canonical,n_rows,extent_s,coverage,valid_fraction,whole_life_distinct,n_gaps,gap_classes,longest_gap_s,n_good,n_uncertain,n_bad,unmapped_codes,clipped_fraction,censored,duplicate_timestamps,non_monotonic_positions,dst_transitions,edge_slack_s,flatline_verdict,flatline_fired_signals,flatline_signal_evidence,final_distinct,final_std,stall_s,ref_p99_change_interval_s,ref_p05_distinct,n_reference_windows,refusal_type,refusal_message
WELL-00006_20170816010000,REAL,WELL-00006,0,P-MON-CKP,PV,Pa,true,pascals,21368,21367,1.000000,1.000000,6785,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 12s | distinct_value_count_vs_p05=2391 distinct values vs reference p05 1698.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2391,9872.64,0,12,1698.35,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,P-PDG,PV,Pa,true,pascals,21368,21367,1.000000,1.000000,1,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,P-TPT,PV,Pa,true,pascals,21368,21367,1.000000,1.000000,1763,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=1083 distinct values vs reference p05 805.1 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1083,5767.7,0,1,805.1,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,QGL,PV,m3/s,true,cubic meters per second,21368,21367,1.000000,1.000000,1,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21368,21367,1.000000,1.000000,14661,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3262 distinct values vs reference p05 3254.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3262,0.0591848,0,1,3254.3,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,T-PDG,PV,oC,true,degrees Celsius,21368,21367,1.000000,1.000000,1,0,,,21368,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816010000,REAL,WELL-00006,0,T-TPT,PV,oC,true,degrees Celsius,21368,21367,1.000000,1.000000,782,0,,,21368,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 384s vs own p99 2s | distinct_value_count_vs_p05=391 distinct values vs reference p05 391.1 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,391,0.0122009,384,2,391.15,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-DHSV,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-M1,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-M2,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-PXO,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-SDV-GL,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-SDV-P,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-W1,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-W2,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,ESTADO-XO,MODE,,false,,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,LABEL_class,MODE,,false,,21394,21393,1.000000,0.831729,1,0,,,17794,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,LABEL_state,MODE,,false,,21394,21393,1.000000,0.831729,1,0,,,17794,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,P-ANULAR,PV,Pa,true,pascals,21394,21393,1.000000,1.000000,3499,0,,,21394,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 3600s vs own p99 1s | distinct_value_count_vs_p05=1 distinct values vs reference p05 899.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,1,899.9,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,P-JUS-CKGL,PV,Pa,true,pascals,21394,21393,1.000000,1.000000,3756,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 8s vs own p99 11s | distinct_value_count_vs_p05=363 distinct values vs reference p05 340.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,363,104.67,8,11,340.9,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,P-MON-CKP,PV,Pa,true,pascals,21394,21393,1.000000,1.000000,5726,0,,,21394,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 7s | distinct_value_count_vs_p05=1399 distinct values vs reference p05 1461.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1399,4372.24,0,7,1460.95,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,P-PDG,PV,Pa,true,pascals,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,P-TPT,PV,Pa,true,pascals,21394,21393,1.000000,1.000000,1928,0,,,21394,0,0,,,false,0,0,0,0,FIRED,time_since_last_actual_change;distinct_value_count_vs_p05,time_since_last_actual_change=stall 1920s vs own p99 1s | distinct_value_count_vs_p05=594 distinct values vs reference p05 763.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,594,4669.63,1920,1,763.85,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,QGL,PV,m3/s,true,cubic meters per second,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21394,21393,1.000000,1.000000,13163,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3208 distinct values vs reference p05 3045.9 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3208,0.0466612,0,1,3045.95,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,T-PDG,PV,oC,true,degrees Celsius,21394,21393,1.000000,1.000000,1,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816060000,REAL,WELL-00006,0,T-TPT,PV,oC,true,degrees Celsius,21394,21393,1.000000,1.000000,391,0,,,21394,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 2s | distinct_value_count_vs_p05=391 distinct values vs reference p05 391.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,391,0.0125902,0,2,391,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-DHSV,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-M1,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-M2,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-PXO,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-SDV-GL,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-SDV-P,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-W1,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-W2,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,ESTADO-XO,MODE,,false,,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,LABEL_class,MODE,,false,,21239,21238,1.000000,0.830500,1,0,,,17639,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,LABEL_state,MODE,,false,,21239,21238,1.000000,0.830500,1,0,,,17639,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,P-ANULAR,PV,Pa,true,pascals,21239,21238,1.000000,1.000000,3038,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=837 distinct values vs reference p05 60.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,837,18655,0,1,60.55,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,P-JUS-CKGL,PV,Pa,true,pascals,21239,21238,1.000000,1.000000,2140,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 11s | distinct_value_count_vs_p05=2140 distinct values vs reference p05 363.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2140,681.805,0,11,363,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,P-MON-CKP,PV,Pa,true,pascals,21239,21238,1.000000,1.000000,6560,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 1s vs own p99 6s | distinct_value_count_vs_p05=2091 distinct values vs reference p05 1621.4 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2091,6404.84,1,6,1621.4,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,P-PDG,PV,Pa,true,pascals,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,P-TPT,PV,Pa,true,pascals,21239,21238,1.000000,1.000000,1805,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=825 distinct values vs reference p05 632.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,825,6550.78,0,1,632.25,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,QGL,PV,m3/s,true,cubic meters per second,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21239,21238,1.000000,1.000000,12023,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 2s | distinct_value_count_vs_p05=3189 distinct values vs reference p05 3167.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3189,0.040899,0,2,3167,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,T-PDG,PV,oC,true,degrees Celsius,21239,21238,1.000000,1.000000,1,0,,,21239,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816110000,REAL,WELL-00006,0,T-TPT,PV,oC,true,degrees Celsius,21239,21238,1.000000,1.000000,391,0,,,21239,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 2s | distinct_value_count_vs_p05=357 distinct values vs reference p05 391.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,357,0.0112905,0,2,391,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-DHSV,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-M1,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-M2,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-PXO,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-SDV-GL,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-SDV-P,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-W1,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-W2,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,ESTADO-XO,MODE,,false,,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,LABEL_class,MODE,,false,,21536,21535,1.000000,0.832838,1,0,,,17936,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,LABEL_state,MODE,,false,,21536,21535,1.000000,0.832838,1,0,,,17936,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,P-ANULAR,PV,Pa,true,pascals,21536,21535,1.000000,1.000000,3166,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=1455 distinct values vs reference p05 281.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1455,11188.3,0,1,281.65,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,P-JUS-CKGL,PV,Pa,true,pascals,21536,21535,1.000000,1.000000,15021,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 1s vs own p99 2s | distinct_value_count_vs_p05=2535 distinct values vs reference p05 2415.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,2535,731.95,1,2,2415,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,P-MON-CKP,PV,Pa,true,pascals,21536,21535,1.000000,1.000000,5660,0,,,21536,0,0,,,false,0,0,0,0,FIRED,distinct_value_count_vs_p05,time_since_last_actual_change=stall 0s vs own p99 3s | distinct_value_count_vs_p05=1236 distinct values vs reference p05 2137.7 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1236,3150.14,0,3,2137.7,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,P-PDG,PV,Pa,true,pascals,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,P-TPT,PV,Pa,true,pascals,21536,21535,1.000000,1.000000,1692,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=625 distinct values vs reference p05 372.2 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,625,6596.29,0,1,372.2,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,QGL,PV,m3/s,true,cubic meters per second,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,T-JUS-CKP,PV,oC,true,degrees Celsius,21536,21535,1.000000,1.000000,12689,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 1s | distinct_value_count_vs_p05=3252 distinct values vs reference p05 3157.4 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,3252,0.0444797,0,1,3157.45,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,T-PDG,PV,oC,true,degrees Celsius,21536,21535,1.000000,1.000000,1,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=no change inside window at all (span 3600s); cannot beat a p99 the tag never established; no reference history provided | distinct_value_count_vs_p05=1 distinct values vs reference p05 1.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,1,0,3600,,1,4,,
WELL-00006_20170816160000,REAL,WELL-00006,0,T-TPT,PV,oC,true,degrees Celsius,21536,21535,1.000000,1.000000,782,0,,,21536,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 2s | distinct_value_count_vs_p05=542 distinct values vs reference p05 395.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,542,0.0177759,0,2,395.55,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-DHSV,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-M1,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-M2,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-PXO,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-SDV-GL,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-SDV-P,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-W1,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-W2,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,ESTADO-XO,MODE,,false,,21265,21264,1.000000,1.000000,1,0,,,21265,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
WELL-00006_20170816210000,REAL,WELL-00006,0,LABEL_class,MODE,,false,,21265,21264,1.000000,0.830708,1,0,,,17665,0,3600,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,4,,
