window_key,experiment,folder,window_index,role,window_start,window_end,n_rows,n_anomaly_rows,label,label_majority,changepoint_in_window,group
other__5:14,other__5,other,14,stream,2020-02-08T16:20:48+00:00,2020-02-08T16:21:48+00:00,57,57,1,1,False,labelled
other__5:15,other__5,other,15,stream,2020-02-08T16:21:48+00:00,2020-02-08T16:22:48+00:00,58,58,1,1,False,labelled
other__5:16,other__5,other,16,stream,2020-02-08T16:22:48+00:00,2020-02-08T16:23:48+00:00,58,58,1,1,False,labelled
other__5:17,other__5,other,17,stream,2020-02-08T16:23:48+00:00,2020-02-08T16:24:48+00:00,57,8,1,0,True,labelled
other__5:18,other__5,other,18,stream,2020-02-08T16:24:48+00:00,2020-02-08T16:25:48+00:00,57,0,0,0,False,labelled
other__5:19,other__5,other,19,stream,2020-02-08T16:25:48+00:00,2020-02-08T16:26:48+00:00,58,0,0,0,False,labelled
other__5:20,other__5,other,20,stream,2020-02-08T16:26:48+00:00,2020-02-08T16:27:48+00:00,9,0,0,0,False,labelled
other__6:0,other__6,other,0,baseline,2020-02-08T16:27:09+00:00,2020-02-08T16:28:09+00:00,58,0,0,0,False,labelled
other__6:1,other__6,other,1,baseline,2020-02-08T16:28:09+00:00,2020-02-08T16:29:09+00:00,57,0,0,0,False,labelled
other__6:2,other__6,other,2,baseline,2020-02-08T16:29:09+00:00,2020-02-08T16:30:09+00:00,57,0,0,0,False,labelled
other__6:3,other__6,other,3,stream,2020-02-08T16:30:09+00:00,2020-02-08T16:31:09+00:00,57,0,0,0,False,labelled
other__6:4,other__6,other,4,stream,2020-02-08T16:31:09+00:00,2020-02-08T16:32:09+00:00,58,0,0,0,False,labelled
other__6:5,other__6,other,5,stream,2020-02-08T16:32:09+00:00,2020-02-08T16:33:09+00:00,57,0,0,0,False,labelled
other__6:6,other__6,other,6,stream,2020-02-08T16:33:09+00:00,2020-02-08T16:34:09+00:00,57,0,0,0,False,labelled
other__6:7,other__6,other,7,stream,2020-02-08T16:34:09+00:00,2020-02-08T16:35:09+00:00,58,0,0,0,False,labelled
other__6:8,other__6,other,8,stream,2020-02-08T16:35:09+00:00,2020-02-08T16:36:09+00:00,57,0,0,0,False,labelled
other__6:9,other__6,other,9,stream,2020-02-08T16:36:09+00:00,2020-02-08T16:37:09+00:00,57,0,0,0,False,labelled
other__6:10,other__6,other,10,stream,2020-02-08T16:37:09+00:00,2020-02-08T16:38:09+00:00,57,57,1,1,True,labelled
other__6:11,other__6,other,11,stream,2020-02-08T16:38:09+00:00,2020-02-08T16:39:09+00:00,57,57,1,1,True,labelled
other__6:12,other__6,other,12,stream,2020-02-08T16:39:09+00:00,2020-02-08T16:40:09+00:00,58,58,1,1,False,labelled
other__6:13,other__6,other,13,stream,2020-02-08T16:40:09+00:00,2020-02-08T16:41:09+00:00,57,57,1,1,False,labelled
other__6:14,other__6,other,14,stream,2020-02-08T16:41:09+00:00,2020-02-08T16:42:09+00:00,58,58,1,1,False,labelled
other__6:15,other__6,other,15,stream,2020-02-08T16:42:09+00:00,2020-02-08T16:43:09+00:00,57,57,1,1,True,labelled
other__6:16,other__6,other,16,stream,2020-02-08T16:43:09+00:00,2020-02-08T16:44:09+00:00,57,57,1,1,False,labelled
other__6:17,other__6,other,17,stream,2020-02-08T16:44:09+00:00,2020-02-08T16:45:09+00:00,57,1,1,0,True,labelled
other__6:18,other__6,other,18,stream,2020-02-08T16:45:09+00:00,2020-02-08T16:46:09+00:00,57,0,0,0,False,labelled
other__6:19,other__6,other,19,stream,2020-02-08T16:46:09+00:00,2020-02-08T16:47:09+00:00,58,0,0,0,False,labelled
other__6:20,other__6,other,20,stream,2020-02-08T16:47:09+00:00,2020-02-08T16:48:09+00:00,1,0,0,0,False,labelled
other__7:0,other__7,other,0,baseline,2020-02-08T16:47:11+00:00,2020-02-08T16:48:11+00:00,58,0,0,0,False,labelled
other__7:1,other__7,other,1,baseline,2020-02-08T16:48:11+00:00,2020-02-08T16:49:11+00:00,57,0,0,0,False,labelled
other__7:2,other__7,other,2,baseline,2020-02-08T16:49:11+00:00,2020-02-08T16:50:11+00:00,57,0,0,0,False,labelled
other__7:3,other__7,other,3,stream,2020-02-08T16:50:11+00:00,2020-02-08T16:51:11+00:00,57,0,0,0,False,labelled
other__7:4,other__7,other,4,stream,2020-02-08T16:51:11+00:00,2020-02-08T16:52:11+00:00,58,0,0,0,False,labelled
other__7:5,other__7,other,5,stream,2020-02-08T16:52:11+00:00,2020-02-08T16:53:11+00:00,57,0,0,0,False,labelled
other__7:6,other__7,other,6,stream,2020-02-08T16:53:11+00:00,2020-02-08T16:54:11+00:00,57,0,0,0,False,labelled
other__7:7,other__7,other,7,stream,2020-02-08T16:54:11+00:00,2020-02-08T16:55:11+00:00,57,0,0,0,False,labelled
other__7:8,other__7,other,8,stream,2020-02-08T16:55:11+00:00,2020-02-08T16:56:11+00:00,57,0,0,0,False,labelled
other__7:9,other__7,other,9,stream,2020-02-08T16:56:11+00:00,2020-02-08T16:57:11+00:00,57,0,0,0,False,labelled
other__7:10,other__7,other,10,stream,2020-02-08T16:57:11+00:00,2020-02-08T16:58:11+00:00,58,58,1,1,True,labelled
other__7:11,other__7,other,11,stream,2020-02-08T16:58:11+00:00,2020-02-08T16:59:11+00:00,57,57,1,1,False,labelled
other__7:12,other__7,other,12,stream,2020-02-08T16:59:11+00:00,2020-02-08T17:00:11+00:00,57,57,1,1,True,labelled
other__7:13,other__7,other,13,stream,2020-02-08T17:00:11+00:00,2020-02-08T17:01:11+00:00,57,57,1,1,False,labelled
other__7:14,other__7,other,14,stream,2020-02-08T17:01:11+00:00,2020-02-08T17:02:11+00:00,58,58,1,1,False,labelled
other__7:15,other__7,other,15,stream,2020-02-08T17:02:11+00:00,2020-02-08T17:03:11+00:00,57,57,1,1,True,labelled
other__7:16,other__7,other,16,stream,2020-02-08T17:03:11+00:00,2020-02-08T17:04:11+00:00,57,3,1,0,True,labelled
other__7:17,other__7,other,17,stream,2020-02-08T17:04:11+00:00,2020-02-08T17:05:11+00:00,57,0,0,0,False,labelled
other__7:18,other__7,other,18,stream,2020-02-08T17:05:11+00:00,2020-02-08T17:06:11+00:00,58,0,0,0,False,labelled
other__7:19,other__7,other,19,stream,2020-02-08T17:06:11+00:00,2020-02-08T17:07:11+00:00,2,0,0,0,False,labelled
other__8:0,other__8,other,0,baseline,2020-02-08T17:07:11+00:00,2020-02-08T17:08:11+00:00,57,0,0,0,False,labelled
other__8:1,other__8,other,1,baseline,2020-02-08T17:08:11+00:00,2020-02-08T17:09:11+00:00,57,0,0,0,False,labelled
other__8:2,other__8,other,2,baseline,2020-02-08T17:09:11+00:00,2020-02-08T17:10:11+00:00,57,0,0,0,False,labelled
other__8:3,other__8,other,3,stream,2020-02-08T17:10:11+00:00,2020-02-08T17:11:11+00:00,57,0,0,0,False,labelled
other__8:4,other__8,other,4,stream,2020-02-08T17:11:11+00:00,2020-02-08T17:12:11+00:00,57,0,0,0,False,labelled
other__8:5,other__8,other,5,stream,2020-02-08T17:12:11+00:00,2020-02-08T17:13:11+00:00,58,0,0,0,False,labelled
other__8:6,other__8,other,6,stream,2020-02-08T17:13:11+00:00,2020-02-08T17:14:11+00:00,57,0,0,0,False,labelled
other__8:7,other__8,other,7,stream,2020-02-08T17:14:11+00:00,2020-02-08T17:15:11+00:00,57,0,0,0,False,labelled
other__8:8,other__8,other,8,stream,2020-02-08T17:15:11+00:00,2020-02-08T17:16:11+00:00,57,0,0,0,False,labelled
other__8:9,other__8,other,9,stream,2020-02-08T17:16:11+00:00,2020-02-08T17:17:11+00:00,58,0,0,0,False,labelled
other__8:10,other__8,other,10,stream,2020-02-08T17:17:11+00:00,2020-02-08T17:18:11+00:00,57,57,1,1,True,labelled
other__8:11,other__8,other,11,stream,2020-02-08T17:18:11+00:00,2020-02-08T17:19:11+00:00,57,57,1,1,False,labelled
other__8:12,other__8,other,12,stream,2020-02-08T17:19:11+00:00,2020-02-08T17:20:11+00:00,57,57,1,1,False,labelled
other__8:13,other__8,other,13,stream,2020-02-08T17:20:11+00:00,2020-02-08T17:21:11+00:00,57,57,1,1,False,labelled
other__8:14,other__8,other,14,stream,2020-02-08T17:21:11+00:00,2020-02-08T17:22:11+00:00,58,58,1,1,False,labelled
other__8:15,other__8,other,15,stream,2020-02-08T17:22:11+00:00,2020-02-08T17:23:11+00:00,57,57,1,1,False,labelled
other__8:16,other__8,other,16,stream,2020-02-08T17:23:11+00:00,2020-02-08T17:24:11+00:00,57,57,1,1,False,labelled
other__8:17,other__8,other,17,stream,2020-02-08T17:24:11+00:00,2020-02-08T17:25:11+00:00,57,3,1,0,True,labelled
other__8:18,other__8,other,18,stream,2020-02-08T17:25:11+00:00,2020-02-08T17:26:11+00:00,58,0,0,0,False,labelled
other__8:19,other__8,other,19,stream,2020-02-08T17:26:11+00:00,2020-02-08T17:27:11+00:00,57,0,0,0,False,labelled
other__8:20,other__8,other,20,stream,2020-02-08T17:27:11+00:00,2020-02-08T17:28:11+00:00,3,0,0,0,False,labelled
other__9:0,other__9,other,0,baseline,2020-02-08T17:27:19+00:00,2020-02-08T17:28:19+00:00,58,0,0,0,False,labelled
other__9:1,other__9,other,1,baseline,2020-02-08T17:28:19+00:00,2020-02-08T17:29:19+00:00,57,0,0,0,False,labelled
other__9:2,other__9,other,2,baseline,2020-02-08T17:29:19+00:00,2020-02-08T17:30:19+00:00,57,0,0,0,False,labelled
other__9:3,other__9,other,3,stream,2020-02-08T17:30:19+00:00,2020-02-08T17:31:19+00:00,58,0,0,0,False,labelled
other__9:4,other__9,other,4,stream,2020-02-08T17:31:19+00:00,2020-02-08T17:32:19+00:00,57,0,0,0,False,labelled
other__9:5,other__9,other,5,stream,2020-02-08T17:32:19+00:00,2020-02-08T17:33:19+00:00,57,0,0,0,False,labelled
other__9:6,other__9,other,6,stream,2020-02-08T17:33:19+00:00,2020-02-08T17:34:19+00:00,57,0,0,0,False,labelled
other__9:7,other__9,other,7,stream,2020-02-08T17:34:19+00:00,2020-02-08T17:35:19+00:00,57,0,0,0,False,labelled
other__9:8,other__9,other,8,stream,2020-02-08T17:35:19+00:00,2020-02-08T17:36:19+00:00,58,0,0,0,False,labelled
other__9:9,other__9,other,9,stream,2020-02-08T17:36:19+00:00,2020-02-08T17:37:19+00:00,57,1,1,0,True,labelled
other__9:10,other__9,other,10,stream,2020-02-08T17:37:19+00:00,2020-02-08T17:38:19+00:00,57,57,1,1,True,labelled
other__9:11,other__9,other,11,stream,2020-02-08T17:38:19+00:00,2020-02-08T17:39:19+00:00,57,57,1,1,False,labelled
other__9:12,other__9,other,12,stream,2020-02-08T17:39:19+00:00,2020-02-08T17:40:19+00:00,57,57,1,1,False,labelled
other__9:13,other__9,other,13,stream,2020-02-08T17:40:19+00:00,2020-02-08T17:41:19+00:00,57,57,1,1,False,labelled
other__9:14,other__9,other,14,stream,2020-02-08T17:41:19+00:00,2020-02-08T17:42:19+00:00,57,57,1,1,False,labelled
other__9:15,other__9,other,15,stream,2020-02-08T17:42:19+00:00,2020-02-08T17:43:19+00:00,58,58,1,1,False,labelled
other__9:16,other__9,other,16,stream,2020-02-08T17:43:19+00:00,2020-02-08T17:44:19+00:00,57,57,1,1,True,labelled
other__9:17,other__9,other,17,stream,2020-02-08T17:44:19+00:00,2020-02-08T17:45:19+00:00,57,0,0,0,True,labelled
other__9:18,other__9,other,18,stream,2020-02-08T17:45:19+00:00,2020-02-08T17:46:19+00:00,56,0,0,0,False,labelled
other__9:19,other__9,other,19,stream,2020-02-08T17:46:19+00:00,2020-02-08T17:47:19+00:00,58,0,0,0,False,labelled
valve1__0:0,valve1__0,valve1,0,baseline,2020-03-09T10:14:33+00:00,2020-03-09T10:15:33+00:00,58,0,0,0,False,labelled
valve1__0:1,valve1__0,valve1,1,baseline,2020-03-09T10:15:33+00:00,2020-03-09T10:16:33+00:00,57,0,0,0,False,labelled
valve1__0:2,valve1__0,valve1,2,baseline,2020-03-09T10:16:33+00:00,2020-03-09T10:17:33+00:00,57,0,0,0,False,labelled
valve1__0:3,valve1__0,valve1,3,stream,2020-03-09T10:17:33+00:00,2020-03-09T10:18:33+00:00,57,0,0,0,False,labelled
valve1__0:4,valve1__0,valve1,4,stream,2020-03-09T10:18:33+00:00,2020-03-09T10:19:33+00:00,58,0,0,0,False,labelled
valve1__0:5,valve1__0,valve1,5,stream,2020-03-09T10:19:33+00:00,2020-03-09T10:20:33+00:00,57,0,0,0,False,labelled
valve1__0:6,valve1__0,valve1,6,stream,2020-03-09T10:20:33+00:00,2020-03-09T10:21:33+00:00,57,0,0,0,False,labelled
valve1__0:7,valve1__0,valve1,7,stream,2020-03-09T10:21:33+00:00,2020-03-09T10:22:33+00:00,58,0,0,0,False,labelled
valve1__0:8,valve1__0,valve1,8,stream,2020-03-09T10:22:33+00:00,2020-03-09T10:23:33+00:00,57,0,0,0,False,labelled
valve1__0:9,valve1__0,valve1,9,stream,2020-03-09T10:23:33+00:00,2020-03-09T10:24:33+00:00,57,0,0,0,False,labelled
valve1__0:10,valve1__0,valve1,10,stream,2020-03-09T10:24:33+00:00,2020-03-09T10:25:33+00:00,57,57,1,1,True,labelled
valve1__0:11,valve1__0,valve1,11,stream,2020-03-09T10:25:33+00:00,2020-03-09T10:26:33+00:00,57,57,1,1,True,labelled
valve1__0:12,valve1__0,valve1,12,stream,2020-03-09T10:26:33+00:00,2020-03-09T10:27:33+00:00,57,57,1,1,False,labelled
valve1__0:13,valve1__0,valve1,13,stream,2020-03-09T10:27:33+00:00,2020-03-09T10:28:33+00:00,58,58,1,1,False,labelled
valve1__0:14,valve1__0,valve1,14,stream,2020-03-09T10:28:33+00:00,2020-03-09T10:29:33+00:00,57,57,1,1,False,labelled
valve1__0:15,valve1__0,valve1,15,stream,2020-03-09T10:29:33+00:00,2020-03-09T10:30:33+00:00,58,58,1,1,False,labelled
valve1__0:16,valve1__0,valve1,16,stream,2020-03-09T10:30:33+00:00,2020-03-09T10:31:33+00:00,57,57,1,1,True,labelled
valve1__0:17,valve1__0,valve1,17,stream,2020-03-09T10:31:33+00:00,2020-03-09T10:32:33+00:00,58,0,0,0,True,labelled
valve1__0:18,valve1__0,valve1,18,stream,2020-03-09T10:32:33+00:00,2020-03-09T10:33:33+00:00,57,0,0,0,False,labelled
valve1__0:19,valve1__0,valve1,19,stream,2020-03-09T10:33:33+00:00,2020-03-09T10:34:33+00:00,58,0,0,0,False,labelled
valve1__1:0,valve1__1,valve1,0,baseline,2020-03-09T10:34:33+00:00,2020-03-09T10:35:33+00:00,57,0,0,0,False,labelled
valve1__1:1,valve1__1,valve1,1,baseline,2020-03-09T10:35:33+00:00,2020-03-09T10:36:33+00:00,57,0,0,0,False,labelled
valve1__1:2,valve1__1,valve1,2,baseline,2020-03-09T10:36:33+00:00,2020-03-09T10:37:33+00:00,57,0,0,0,False,labelled
valve1__1:3,valve1__1,valve1,3,stream,2020-03-09T10:37:33+00:00,2020-03-09T10:38:33+00:00,58,0,0,0,False,labelled
valve1__1:4,valve1__1,valve1,4,stream,2020-03-09T10:38:33+00:00,2020-03-09T10:39:33+00:00,57,0,0,0,False,labelled
valve1__1:5,valve1__1,valve1,5,stream,2020-03-09T10:39:33+00:00,2020-03-09T10:40:33+00:00,57,0,0,0,False,labelled
valve1__1:6,valve1__1,valve1,6,stream,2020-03-09T10:40:33+00:00,2020-03-09T10:41:33+00:00,57,0,0,0,False,labelled
valve1__1:7,valve1__1,valve1,7,stream,2020-03-09T10:41:33+00:00,2020-03-09T10:42:33+00:00,58,0,0,0,False,labelled
valve1__1:8,valve1__1,valve1,8,stream,2020-03-09T10:42:33+00:00,2020-03-09T10:43:33+00:00,57,0,0,0,False,labelled
valve1__1:9,valve1__1,valve1,9,stream,2020-03-09T10:43:33+00:00,2020-03-09T10:44:33+00:00,57,0,0,0,False,labelled
valve1__1:10,valve1__1,valve1,10,stream,2020-03-09T10:44:33+00:00,2020-03-09T10:45:33+00:00,57,57,1,1,True,labelled
valve1__1:11,valve1__1,valve1,11,stream,2020-03-09T10:45:33+00:00,2020-03-09T10:46:33+00:00,58,58,1,1,True,labelled
valve1__1:12,valve1__1,valve1,12,stream,2020-03-09T10:46:33+00:00,2020-03-09T10:47:33+00:00,57,57,1,1,False,labelled
valve1__1:13,valve1__1,valve1,13,stream,2020-03-09T10:47:33+00:00,2020-03-09T10:48:33+00:00,57,57,1,1,False,labelled
valve1__1:14,valve1__1,valve1,14,stream,2020-03-09T10:48:33+00:00,2020-03-09T10:49:33+00:00,58,58,1,1,False,labelled
valve1__1:15,valve1__1,valve1,15,stream,2020-03-09T10:49:33+00:00,2020-03-09T10:50:33+00:00,57,57,1,1,False,labelled
valve1__1:16,valve1__1,valve1,16,stream,2020-03-09T10:50:33+00:00,2020-03-09T10:51:33+00:00,57,57,1,1,True,labelled
valve1__1:17,valve1__1,valve1,17,stream,2020-03-09T10:51:33+00:00,2020-03-09T10:52:33+00:00,57,1,1,0,True,labelled
valve1__1:18,valve1__1,valve1,18,stream,2020-03-09T10:52:33+00:00,2020-03-09T10:53:33+00:00,57,0,0,0,False,labelled
valve1__1:19,valve1__1,valve1,19,stream,2020-03-09T10:53:33+00:00,2020-03-09T10:54:33+00:00,57,0,0,0,False,labelled
valve1__1:20,valve1__1,valve1,20,stream,2020-03-09T10:54:33+00:00,2020-03-09T10:55:33+00:00,1,0,0,0,False,labelled
valve1__10:0,valve1__10,valve1,0,baseline,2020-03-09T13:34:39+00:00,2020-03-09T13:35:39+00:00,57,0,0,0,False,labelled
valve1__10:1,valve1__10,valve1,1,baseline,2020-03-09T13:35:39+00:00,2020-03-09T13:36:39+00:00,57,0,0,0,False,labelled
valve1__10:2,valve1__10,valve1,2,baseline,2020-03-09T13:36:39+00:00,2020-03-09T13:37:39+00:00,58,0,0,0,False,labelled
valve1__10:3,valve1__10,valve1,3,stream,2020-03-09T13:37:39+00:00,2020-03-09T13:38:39+00:00,57,0,0,0,False,labelled
valve1__10:4,valve1__10,valve1,4,stream,2020-03-09T13:38:39+00:00,2020-03-09T13:39:39+00:00,57,0,0,0,False,labelled
valve1__10:5,valve1__10,valve1,5,stream,2020-03-09T13:39:39+00:00,2020-03-09T13:40:39+00:00,58,0,0,0,False,labelled
valve1__10:6,valve1__10,valve1,6,stream,2020-03-09T13:40:39+00:00,2020-03-09T13:41:39+00:00,57,0,0,0,False,labelled
valve1__10:7,valve1__10,valve1,7,stream,2020-03-09T13:41:39+00:00,2020-03-09T13:42:39+00:00,57,0,0,0,False,labelled
valve1__10:8,valve1__10,valve1,8,stream,2020-03-09T13:42:39+00:00,2020-03-09T13:43:39+00:00,58,0,0,0,False,labelled
valve1__10:9,valve1__10,valve1,9,stream,2020-03-09T13:43:39+00:00,2020-03-09T13:44:39+00:00,57,0,0,0,False,labelled
valve1__10:10,valve1__10,valve1,10,stream,2020-03-09T13:44:39+00:00,2020-03-09T13:45:39+00:00,57,57,1,1,True,labelled
valve1__10:11,valve1__10,valve1,11,stream,2020-03-09T13:45:39+00:00,2020-03-09T13:46:39+00:00,58,58,1,1,True,labelled
valve1__10:12,valve1__10,valve1,12,stream,2020-03-09T13:46:39+00:00,2020-03-09T13:47:39+00:00,57,57,1,1,False,labelled
valve1__10:13,valve1__10,valve1,13,stream,2020-03-09T13:47:39+00:00,2020-03-09T13:48:39+00:00,57,57,1,1,False,labelled
valve1__10:14,valve1__10,valve1,14,stream,2020-03-09T13:48:39+00:00,2020-03-09T13:49:39+00:00,58,58,1,1,False,labelled
valve1__10:15,valve1__10,valve1,15,stream,2020-03-09T13:49:39+00:00,2020-03-09T13:50:39+00:00,57,57,1,1,False,labelled
valve1__10:16,valve1__10,valve1,16,stream,2020-03-09T13:50:39+00:00,2020-03-09T13:51:39+00:00,57,57,1,1,True,labelled
valve1__10:17,valve1__10,valve1,17,stream,2020-03-09T13:51:39+00:00,2020-03-09T13:52:39+00:00,58,0,0,0,True,labelled
valve1__10:18,valve1__10,valve1,18,stream,2020-03-09T13:52:39+00:00,2020-03-09T13:53:39+00:00,57,0,0,0,False,labelled
valve1__10:19,valve1__10,valve1,19,stream,2020-03-09T13:53:39+00:00,2020-03-09T13:54:39+00:00,57,0,0,0,False,labelled
valve1__11:0,valve1__11,valve1,0,baseline,2020-03-09T13:54:39+00:00,2020-03-09T13:55:39+00:00,58,0,0,0,False,labelled
valve1__11:1,valve1__11,valve1,1,baseline,2020-03-09T13:55:39+00:00,2020-03-09T13:56:39+00:00,57,0,0,0,False,labelled
valve1__11:2,valve1__11,valve1,2,baseline,2020-03-09T13:56:39+00:00,2020-03-09T13:57:39+00:00,57,0,0,0,False,labelled
valve1__11:3,valve1__11,valve1,3,stream,2020-03-09T13:57:39+00:00,2020-03-09T13:58:39+00:00,57,0,0,0,False,labelled
valve1__11:4,valve1__11,valve1,4,stream,2020-03-09T13:58:39+00:00,2020-03-09T13:59:39+00:00,57,0,0,0,False,labelled
valve1__11:5,valve1__11,valve1,5,stream,2020-03-09T13:59:39+00:00,2020-03-09T14:00:39+00:00,57,0,0,0,False,labelled
valve1__11:6,valve1__11,valve1,6,stream,2020-03-09T14:00:39+00:00,2020-03-09T14:01:39+00:00,57,0,0,0,False,labelled
valve1__11:7,valve1__11,valve1,7,stream,2020-03-09T14:01:39+00:00,2020-03-09T14:02:39+00:00,58,0,0,0,False,labelled
valve1__11:8,valve1__11,valve1,8,stream,2020-03-09T14:02:39+00:00,2020-03-09T14:03:39+00:00,57,0,0,0,False,labelled
valve1__11:9,valve1__11,valve1,9,stream,2020-03-09T14:03:39+00:00,2020-03-09T14:04:39+00:00,57,0,0,0,False,labelled
valve1__11:10,valve1__11,valve1,10,stream,2020-03-09T14:04:39+00:00,2020-03-09T14:05:39+00:00,57,57,1,1,True,labelled
valve1__11:11,valve1__11,valve1,11,stream,2020-03-09T14:05:39+00:00,2020-03-09T14:06:39+00:00,57,57,1,1,True,labelled
valve1__11:12,valve1__11,valve1,12,stream,2020-03-09T14:06:39+00:00,2020-03-09T14:07:39+00:00,56,56,1,1,False,labelled
valve1__11:13,valve1__11,valve1,13,stream,2020-03-09T14:07:39+00:00,2020-03-09T14:08:39+00:00,57,57,1,1,False,labelled
valve1__11:14,valve1__11,valve1,14,stream,2020-03-09T14:08:39+00:00,2020-03-09T14:09:39+00:00,57,57,1,1,False,labelled
valve1__11:15,valve1__11,valve1,15,stream,2020-03-09T14:09:39+00:00,2020-03-09T14:10:39+00:00,57,57,1,1,False,labelled
valve1__11:16,valve1__11,valve1,16,stream,2020-03-09T14:10:39+00:00,2020-03-09T14:11:39+00:00,57,57,1,1,True,labelled
valve1__11:17,valve1__11,valve1,17,stream,2020-03-09T14:11:39+00:00,2020-03-09T14:12:39+00:00,57,1,1,0,True,labelled
valve1__11:18,valve1__11,valve1,18,stream,2020-03-09T14:12:39+00:00,2020-03-09T14:13:39+00:00,56,0,0,0,False,labelled
valve1__11:19,valve1__11,valve1,19,stream,2020-03-09T14:13:39+00:00,2020-03-09T14:14:39+00:00,57,0,0,0,False,labelled
valve1__11:20,valve1__11,valve1,20,stream,2020-03-09T14:14:39+00:00,2020-03-09T14:15:39+00:00,1,0,0,0,False,labelled
valve1__12:0,valve1__12,valve1,0,baseline,2020-03-09T14:14:40+00:00,2020-03-09T14:15:40+00:00,57,0,0,0,False,labelled
valve1__12:1,valve1__12,valve1,1,baseline,2020-03-09T14:15:40+00:00,2020-03-09T14:16:40+00:00,57,0,0,0,False,labelled
valve1__12:2,valve1__12,valve1,2,baseline,2020-03-09T14:16:40+00:00,2020-03-09T14:17:40+00:00,57,0,0,0,False,labelled
valve1__12:3,valve1__12,valve1,3,stream,2020-03-09T14:17:40+00:00,2020-03-09T14:18:40+00:00,57,0,0,0,False,labelled
valve1__12:4,valve1__12,valve1,4,stream,2020-03-09T14:18:40+00:00,2020-03-09T14:19:40+00:00,57,0,0,0,False,labelled
valve1__12:5,valve1__12,valve1,5,stream,2020-03-09T14:19:40+00:00,2020-03-09T14:20:40+00:00,57,0,0,0,False,labelled
valve1__12:6,valve1__12,valve1,6,stream,2020-03-09T14:20:40+00:00,2020-03-09T14:21:40+00:00,57,0,0,0,False,labelled
valve1__12:7,valve1__12,valve1,7,stream,2020-03-09T14:21:40+00:00,2020-03-09T14:22:40+00:00,57,0,0,0,False,labelled
valve1__12:8,valve1__12,valve1,8,stream,2020-03-09T14:22:40+00:00,2020-03-09T14:23:40+00:00,57,0,0,0,False,labelled
valve1__12:9,valve1__12,valve1,9,stream,2020-03-09T14:23:40+00:00,2020-03-09T14:24:40+00:00,57,0,0,0,False,labelled
valve1__12:10,valve1__12,valve1,10,stream,2020-03-09T14:24:40+00:00,2020-03-09T14:25:40+00:00,57,57,1,1,True,labelled
valve1__12:11,valve1__12,valve1,11,stream,2020-03-09T14:25:40+00:00,2020-03-09T14:26:40+00:00,57,57,1,1,True,labelled
valve1__12:12,valve1__12,valve1,12,stream,2020-03-09T14:26:40+00:00,2020-03-09T14:27:40+00:00,57,57,1,1,False,labelled
valve1__12:13,valve1__12,valve1,13,stream,2020-03-09T14:27:40+00:00,2020-03-09T14:28:40+00:00,57,57,1,1,False,labelled
valve1__12:14,valve1__12,valve1,14,stream,2020-03-09T14:28:40+00:00,2020-03-09T14:29:40+00:00,57,57,1,1,False,labelled
valve1__12:15,valve1__12,valve1,15,stream,2020-03-09T14:29:40+00:00,2020-03-09T14:30:40+00:00,57,57,1,1,False,labelled
valve1__12:16,valve1__12,valve1,16,stream,2020-03-09T14:30:40+00:00,2020-03-09T14:31:40+00:00,56,56,1,1,True,labelled
valve1__12:17,valve1__12,valve1,17,stream,2020-03-09T14:31:40+00:00,2020-03-09T14:32:40+00:00,58,1,1,0,True,labelled
valve1__12:18,valve1__12,valve1,18,stream,2020-03-09T14:32:40+00:00,2020-03-09T14:33:40+00:00,56,0,0,0,False,labelled
valve1__12:19,valve1__12,valve1,19,stream,2020-03-09T14:33:40+00:00,2020-03-09T14:34:40+00:00,57,0,0,0,False,labelled
valve1__12:20,valve1__12,valve1,20,stream,2020-03-09T14:34:40+00:00,2020-03-09T14:35:40+00:00,1,0,0,0,False,labelled
valve1__13:0,valve1__13,valve1,0,baseline,2020-03-09T14:34:41+00:00,2020-03-09T14:35:41+00:00,57,0,0,0,False,labelled
valve1__13:1,valve1__13,valve1,1,baseline,2020-03-09T14:35:41+00:00,2020-03-09T14:36:41+00:00,57,0,0,0,False,labelled
valve1__13:2,valve1__13,valve1,2,baseline,2020-03-09T14:36:41+00:00,2020-03-09T14:37:41+00:00,57,0,0,0,False,labelled
valve1__13:3,valve1__13,valve1,3,stream,2020-03-09T14:37:41+00:00,2020-03-09T14:38:41+00:00,57,0,0,0,False,labelled
valve1__13:4,valve1__13,valve1,4,stream,2020-03-09T14:38:41+00:00,2020-03-09T14:39:41+00:00,57,0,0,0,False,labelled
valve1__13:5,valve1__13,valve1,5,stream,2020-03-09T14:39:41+00:00,2020-03-09T14:40:41+00:00,57,0,0,0,False,labelled
valve1__13:6,valve1__13,valve1,6,stream,2020-03-09T14:40:41+00:00,2020-03-09T14:41:41+00:00,57,0,0,0,False,labelled
valve1__13:7,valve1__13,valve1,7,stream,2020-03-09T14:41:41+00:00,2020-03-09T14:42:41+00:00,57,0,0,0,False,labelled
valve1__13:8,valve1__13,valve1,8,stream,2020-03-09T14:42:41+00:00,2020-03-09T14:43:41+00:00,57,0,0,0,False,labelled
valve1__13:9,valve1__13,valve1,9,stream,2020-03-09T14:43:41+00:00,2020-03-09T14:44:41+00:00,57,0,0,0,False,labelled
valve1__13:10,valve1__13,valve1,10,stream,2020-03-09T14:44:41+00:00,2020-03-09T14:45:41+00:00,57,57,1,1,True,labelled
