window_key,instance,well,folder_label,window_index,window_start,label,transient_only,state_mode,n_variables_present
3448,WELL-00022_20180802233838,WELL-00022,7,62,2018-08-05T13:38:38+00:00,1,True,0,6
3449,WELL-00022_20180802233838,WELL-00022,7,63,2018-08-05T14:38:38+00:00,1,True,0,6
3450,WELL-00022_20180802233838,WELL-00022,7,64,2018-08-05T15:38:38+00:00,1,True,0,6
3451,WELL-00022_20180802233838,WELL-00022,7,65,2018-08-05T16:38:38+00:00,1,True,0,6
3452,WELL-00022_20180802233838,WELL-00022,7,66,2018-08-05T17:38:38+00:00,1,True,0,6
3453,WELL-00022_20180802233838,WELL-00022,7,67,2018-08-05T18:38:38+00:00,1,True,0,6
3454,WELL-00022_20180802233838,WELL-00022,7,68,2018-08-05T19:38:38+00:00,1,True,0,6
3455,WELL-00022_20180802233838,WELL-00022,7,69,2018-08-05T20:38:38+00:00,1,True,0,6
3456,WELL-00022_20180802233838,WELL-00022,7,70,2018-08-05T21:38:38+00:00,1,True,0,6
3457,WELL-00022_20180802233838,WELL-00022,7,71,2018-08-05T22:38:38+00:00,1,True,0,6
3458,WELL-00022_20180802233838,WELL-00022,7,72,2018-08-05T23:38:38+00:00,1,True,0,6
3459,WELL-00022_20180802233838,WELL-00022,7,73,2018-08-06T00:38:38+00:00,1,True,0,6
3460,WELL-00022_20180802233838,WELL-00022,7,74,2018-08-06T01:38:38+00:00,1,True,0,6
3461,WELL-00022_20180802233838,WELL-00022,7,75,2018-08-06T02:38:38+00:00,1,True,0,6
3462,WELL-00022_20180802233838,WELL-00022,7,76,2018-08-06T03:38:38+00:00,1,True,0,6
3463,WELL-00022_20180802233838,WELL-00022,7,77,2018-08-06T04:38:38+00:00,1,True,0,6
3464,WELL-00022_20180802233838,WELL-00022,7,78,2018-08-06T05:38:38+00:00,1,True,0,6
3465,WELL-00022_20180802233838,WELL-00022,7,79,2018-08-06T06:38:38+00:00,1,True,0,6
3466,WELL-00022_20180802233838,WELL-00022,7,80,2018-08-06T07:38:38+00:00,1,True,0,6
3467,WELL-00022_20180802233838,WELL-00022,7,81,2018-08-06T08:38:38+00:00,1,True,0,6
3468,WELL-00022_20180802233838,WELL-00022,7,82,2018-08-06T09:38:38+00:00,1,True,0,6
3469,WELL-00022_20180802233838,WELL-00022,7,83,2018-08-06T10:38:38+00:00,1,True,0,6
3470,WELL-00022_20180912025800,WELL-00022,7,1,2018-09-12T03:58:00+00:00,0,False,0,6
3471,WELL-00022_20180912025800,WELL-00022,7,2,2018-09-12T04:58:00+00:00,0,False,0,6
3472,WELL-00022_20180912025800,WELL-00022,7,3,2018-09-12T05:58:00+00:00,0,False,0,6
3473,WELL-00022_20180912025800,WELL-00022,7,4,2018-09-12T06:58:00+00:00,0,False,0,6
3474,WELL-00022_20180912025800,WELL-00022,7,5,2018-09-12T07:58:00+00:00,0,False,0,6
3475,WELL-00022_20180912025800,WELL-00022,7,6,2018-09-12T08:58:00+00:00,0,False,0,6
3476,WELL-00022_20180912025800,WELL-00022,7,7,2018-09-12T09:58:00+00:00,0,False,0,6
3477,WELL-00022_20180912025800,WELL-00022,7,8,2018-09-12T10:58:00+00:00,1,True,0,6
3478,WELL-00022_20180912025800,WELL-00022,7,9,2018-09-12T11:58:00+00:00,1,True,0,6
3479,WELL-00022_20180912025800,WELL-00022,7,10,2018-09-12T12:58:00+00:00,1,True,0,6
3480,WELL-00022_20180912025800,WELL-00022,7,11,2018-09-12T13:58:00+00:00,1,True,0,6
3481,WELL-00022_20180912025800,WELL-00022,7,12,2018-09-12T14:58:00+00:00,1,True,0,6
3482,WELL-00022_20180912025800,WELL-00022,7,13,2018-09-12T15:58:00+00:00,1,True,0,6
3483,WELL-00022_20180912025800,WELL-00022,7,14,2018-09-12T16:58:00+00:00,1,True,0,6
3484,WELL-00022_20180912025800,WELL-00022,7,15,2018-09-12T17:58:00+00:00,1,True,0,6
3485,WELL-00022_20180912025800,WELL-00022,7,16,2018-09-12T18:58:00+00:00,1,True,0,6
3486,WELL-00022_20180912025800,WELL-00022,7,17,2018-09-12T19:58:00+00:00,1,True,0,6
3487,WELL-00022_20180912025800,WELL-00022,7,18,2018-09-12T20:58:00+00:00,1,True,0,6
3488,WELL-00022_20180912025800,WELL-00022,7,19,2018-09-12T21:58:00+00:00,1,True,0,6
3489,WELL-00022_20180912025800,WELL-00022,7,20,2018-09-12T22:58:00+00:00,1,True,0,6
3490,WELL-00022_20180912025800,WELL-00022,7,21,2018-09-12T23:58:00+00:00,1,True,0,6
3491,WELL-00022_20180912025800,WELL-00022,7,22,2018-09-13T00:58:00+00:00,1,True,0,6
3492,WELL-00022_20180912025800,WELL-00022,7,23,2018-09-13T01:58:00+00:00,1,True,0,6
3493,WELL-00022_20180912025800,WELL-00022,7,24,2018-09-13T02:58:00+00:00,1,True,0,6
3494,WELL-00022_20180912025800,WELL-00022,7,25,2018-09-13T03:58:00+00:00,1,True,0,6
3495,WELL-00022_20180912025800,WELL-00022,7,26,2018-09-13T04:58:00+00:00,1,True,0,6
3496,WELL-00022_20180912025800,WELL-00022,7,27,2018-09-13T05:58:00+00:00,1,True,0,6
3497,WELL-00022_20180912025800,WELL-00022,7,28,2018-09-13T06:58:00+00:00,1,True,0,6
3498,WELL-00022_20180912025800,WELL-00022,7,29,2018-09-13T07:58:00+00:00,1,True,0,6
3499,WELL-00022_20180912025800,WELL-00022,7,30,2018-09-13T08:58:00+00:00,1,True,0,6
3500,WELL-00022_20180912025800,WELL-00022,7,31,2018-09-13T09:58:00+00:00,1,True,0,6
3501,WELL-00022_20180912025800,WELL-00022,7,32,2018-09-13T10:58:00+00:00,1,True,0,6
3502,WELL-00022_20180912025800,WELL-00022,7,33,2018-09-13T11:58:00+00:00,1,True,0,6
3503,WELL-00022_20180912025800,WELL-00022,7,34,2018-09-13T12:58:00+00:00,1,True,0,6
3504,WELL-00022_20180912025800,WELL-00022,7,35,2018-09-13T13:58:00+00:00,1,True,0,6
3505,WELL-00022_20180912025800,WELL-00022,7,36,2018-09-13T14:58:00+00:00,1,True,0,6
3506,WELL-00022_20180912025800,WELL-00022,7,37,2018-09-13T15:58:00+00:00,1,True,0,6
3507,WELL-00022_20180912025800,WELL-00022,7,38,2018-09-13T16:58:00+00:00,1,True,0,6
3508,WELL-00022_20180912025800,WELL-00022,7,39,2018-09-13T17:58:00+00:00,1,True,0,6
3509,WELL-00022_20180912025800,WELL-00022,7,40,2018-09-13T18:58:00+00:00,1,True,0,6
3510,WELL-00022_20180912025800,WELL-00022,7,41,2018-09-13T19:58:00+00:00,1,True,0,6
3511,WELL-00022_20180912025800,WELL-00022,7,42,2018-09-13T20:58:00+00:00,1,True,0,6
3512,WELL-00022_20180912025800,WELL-00022,7,43,2018-09-13T21:58:00+00:00,1,True,0,6
3513,WELL-00022_20180912025800,WELL-00022,7,44,2018-09-13T22:58:00+00:00,1,True,0,6
3514,WELL-00022_20180912025800,WELL-00022,7,45,2018-09-13T23:58:00+00:00,1,True,0,6
3515,WELL-00022_20180912025800,WELL-00022,7,46,2018-09-14T00:58:00+00:00,1,True,0,6
3516,WELL-00022_20180912025800,WELL-00022,7,47,2018-09-14T01:58:00+00:00,1,True,0,6
3517,WELL-00022_20180912025800,WELL-00022,7,48,2018-09-14T02:58:00+00:00,1,True,0,6
3518,WELL-00022_20180912025800,WELL-00022,7,49,2018-09-14T03:58:00+00:00,1,True,0,6
3519,WELL-00022_20180912025800,WELL-00022,7,50,2018-09-14T04:58:00+00:00,1,True,0,6
3520,WELL-00022_20180912025800,WELL-00022,7,51,2018-09-14T05:58:00+00:00,1,True,0,6
3521,WELL-00022_20180912025800,WELL-00022,7,52,2018-09-14T06:58:00+00:00,1,True,0,6
3522,WELL-00022_20180912025800,WELL-00022,7,53,2018-09-14T07:58:00+00:00,1,True,0,6
3523,WELL-00022_20180912025800,WELL-00022,7,54,2018-09-14T08:58:00+00:00,1,True,0,6
3524,WELL-00022_20180912025800,WELL-00022,7,55,2018-09-14T09:58:00+00:00,1,True,0,6
3525,WELL-00022_20180912025800,WELL-00022,7,56,2018-09-14T10:58:00+00:00,1,True,0,6
3526,WELL-00022_20180912025800,WELL-00022,7,57,2018-09-14T11:58:00+00:00,1,True,0,6
3527,WELL-00022_20180912025800,WELL-00022,7,58,2018-09-14T12:58:00+00:00,1,True,0,6
3528,WELL-00022_20180912025800,WELL-00022,7,59,2018-09-14T13:58:00+00:00,1,True,0,6
3529,WELL-00022_20180912025800,WELL-00022,7,60,2018-09-14T14:58:00+00:00,1,True,0,6
3530,WELL-00022_20180912025800,WELL-00022,7,61,2018-09-14T15:58:00+00:00,1,True,0,6
3531,WELL-00022_20180912025800,WELL-00022,7,62,2018-09-14T16:58:00+00:00,1,True,0,6
3532,WELL-00022_20180912025800,WELL-00022,7,63,2018-09-14T17:58:00+00:00,1,True,0,6
3533,WELL-00022_20180912025800,WELL-00022,7,64,2018-09-14T18:58:00+00:00,1,True,0,6
3534,WELL-00022_20180912025800,WELL-00022,7,65,2018-09-14T19:58:00+00:00,1,True,0,6
3535,WELL-00022_20180912025800,WELL-00022,7,66,2018-09-14T20:58:00+00:00,1,True,0,6
3536,WELL-00022_20180912025800,WELL-00022,7,67,2018-09-14T21:58:00+00:00,1,True,0,6
3537,WELL-00022_20180912025800,WELL-00022,7,68,2018-09-14T22:58:00+00:00,1,True,0,6
3538,WELL-00022_20180912025800,WELL-00022,7,69,2018-09-14T23:58:00+00:00,1,True,0,6
3539,WELL-00022_20180912025800,WELL-00022,7,70,2018-09-15T00:58:00+00:00,1,True,0,6
3540,WELL-00022_20180912025800,WELL-00022,7,71,2018-09-15T01:58:00+00:00,1,True,0,6
3541,WELL-00022_20180912025800,WELL-00022,7,72,2018-09-15T02:58:00+00:00,1,True,0,6
3542,WELL-00022_20180912025800,WELL-00022,7,73,2018-09-15T03:58:00+00:00,1,True,0,6
3543,WELL-00022_20180912025800,WELL-00022,7,74,2018-09-15T04:58:00+00:00,1,True,0,6
3544,WELL-00022_20180912025800,WELL-00022,7,75,2018-09-15T05:58:00+00:00,1,True,0,6
3545,WELL-00022_20180912025800,WELL-00022,7,76,2018-09-15T06:58:00+00:00,1,True,0,6
3546,WELL-00022_20180912025800,WELL-00022,7,77,2018-09-15T07:58:00+00:00,1,True,0,6
3547,WELL-00022_20180912025800,WELL-00022,7,78,2018-09-15T08:58:00+00:00,1,True,0,6
3548,WELL-00022_20180912025800,WELL-00022,7,79,2018-09-15T09:58:00+00:00,1,True,0,6
3549,WELL-00022_20180912025800,WELL-00022,7,80,2018-09-15T10:58:00+00:00,1,True,0,6
3550,WELL-00022_20180912025800,WELL-00022,7,81,2018-09-15T11:58:00+00:00,1,True,0,6
3551,WELL-00022_20180912025800,WELL-00022,7,82,2018-09-15T12:58:00+00:00,1,True,0,6
3552,WELL-00022_20180912025800,WELL-00022,7,83,2018-09-15T13:58:00+00:00,1,True,0,6
3553,WELL-00022_20180912025800,WELL-00022,7,84,2018-09-15T14:58:00+00:00,1,True,0,6
3554,WELL-00022_20180912025800,WELL-00022,7,85,2018-09-15T15:58:00+00:00,1,True,0,6
3555,WELL-00022_20180912025800,WELL-00022,7,86,2018-09-15T16:58:00+00:00,1,True,0,6
3556,WELL-00022_20180912025800,WELL-00022,7,87,2018-09-15T17:58:00+00:00,1,True,0,6
3557,WELL-00022_20180912025800,WELL-00022,7,88,2018-09-15T18:58:00+00:00,1,True,0,6
3558,WELL-00022_20180912025800,WELL-00022,7,89,2018-09-15T19:58:00+00:00,1,True,0,6
3559,WELL-00022_20180912025800,WELL-00022,7,90,2018-09-15T20:58:00+00:00,1,True,0,6
3560,WELL-00022_20180912025800,WELL-00022,7,91,2018-09-15T21:58:00+00:00,1,True,0,6
3561,WELL-00022_20180912025800,WELL-00022,7,92,2018-09-15T22:58:00+00:00,1,True,0,6
3562,WELL-00022_20180912025800,WELL-00022,7,93,2018-09-15T23:58:00+00:00,1,True,0,6
3563,WELL-00022_20180912025800,WELL-00022,7,94,2018-09-16T00:58:00+00:00,1,True,0,6
3564,WELL-00022_20180912025800,WELL-00022,7,95,2018-09-16T01:58:00+00:00,1,True,0,6
3565,WELL-00022_20180912025800,WELL-00022,7,96,2018-09-16T02:58:00+00:00,1,True,0,6
3566,WELL-00022_20180912025800,WELL-00022,7,97,2018-09-16T03:58:00+00:00,1,True,0,6
3567,WELL-00022_20180912025800,WELL-00022,7,98,2018-09-16T04:58:00+00:00,1,True,0,6
3568,WELL-00022_20180912025800,WELL-00022,7,99,2018-09-16T05:58:00+00:00,1,True,0,6
3569,WELL-00022_20180912025800,WELL-00022,7,100,2018-09-16T06:58:00+00:00,1,True,0,6
3570,WELL-00022_20180912025800,WELL-00022,7,101,2018-09-16T07:58:00+00:00,1,True,0,6
3571,WELL-00022_20180912025800,WELL-00022,7,102,2018-09-16T08:58:00+00:00,1,True,0,6
3572,WELL-00022_20180912025800,WELL-00022,7,103,2018-09-16T09:58:00+00:00,1,True,0,6
3573,WELL-00022_20180912025800,WELL-00022,7,104,2018-09-16T10:58:00+00:00,1,True,0,6
3574,WELL-00022_20180912025800,WELL-00022,7,105,2018-09-16T11:58:00+00:00,1,True,0,6
3575,WELL-00022_20180912025800,WELL-00022,7,106,2018-09-16T12:58:00+00:00,1,True,0,6
3576,WELL-00022_20180912025800,WELL-00022,7,107,2018-09-16T13:58:00+00:00,1,True,0,6
3577,WELL-00022_20180912025800,WELL-00022,7,108,2018-09-16T14:58:00+00:00,1,True,0,6
3578,WELL-00022_20180912025800,WELL-00022,7,109,2018-09-16T15:58:00+00:00,1,True,0,6
3579,WELL-00022_20180912025800,WELL-00022,7,110,2018-09-16T16:58:00+00:00,1,True,0,6
3580,WELL-00022_20180912025800,WELL-00022,7,111,2018-09-16T17:58:00+00:00,1,True,0,6
3581,WELL-00022_20180912025800,WELL-00022,7,112,2018-09-16T18:58:00+00:00,1,True,0,6
3582,WELL-00022_20180912025800,WELL-00022,7,113,2018-09-16T19:58:00+00:00,1,True,0,6
3583,WELL-00022_20180912025800,WELL-00022,7,114,2018-09-16T20:58:00+00:00,1,True,0,6
3584,WELL-00022_20180912025800,WELL-00022,7,115,2018-09-16T21:58:00+00:00,1,True,0,6
3585,WELL-00022_20180912025800,WELL-00022,7,116,2018-09-16T22:58:00+00:00,1,True,0,6
3586,WELL-00022_20180912025800,WELL-00022,7,117,2018-09-16T23:58:00+00:00,1,True,0,6
3587,WELL-00022_20180912025800,WELL-00022,7,118,2018-09-17T00:58:00+00:00,1,True,0,6
3588,WELL-00022_20180912025800,WELL-00022,7,119,2018-09-17T01:58:00+00:00,1,True,0,6
3589,WELL-00022_20180912025800,WELL-00022,7,120,2018-09-17T02:58:00+00:00,1,True,0,6
3590,WELL-00022_20180912025800,WELL-00022,7,121,2018-09-17T03:58:00+00:00,1,True,0,6
3591,WELL-00022_20180912025800,WELL-00022,7,122,2018-09-17T04:58:00+00:00,1,True,0,6
3592,WELL-00022_20180912025800,WELL-00022,7,123,2018-09-17T05:58:00+00:00,1,True,0,6
3593,WELL-00022_20180912025800,WELL-00022,7,124,2018-09-17T06:58:00+00:00,1,True,0,6
3594,WELL-00022_20180912025800,WELL-00022,7,125,2018-09-17T07:58:00+00:00,1,True,0,6
3595,WELL-00022_20180912025800,WELL-00022,7,126,2018-09-17T08:58:00+00:00,1,True,0,6
3596,WELL-00022_20180912025800,WELL-00022,7,127,2018-09-17T09:58:00+00:00,1,True,0,6
3597,WELL-00022_20180912025800,WELL-00022,7,128,2018-09-17T10:58:00+00:00,1,True,0,6
3598,WELL-00022_20180912025800,WELL-00022,7,129,2018-09-17T11:58:00+00:00,1,True,0,6
3599,WELL-00022_20180912025800,WELL-00022,7,130,2018-09-17T12:58:00+00:00,1,True,0,6
3600,WELL-00022_20180912025800,WELL-00022,7,131,2018-09-17T13:58:00+00:00,1,True,0,6
3601,WELL-00022_20180912025800,WELL-00022,7,132,2018-09-17T14:58:00+00:00,1,True,0,6
3602,WELL-00022_20180912025800,WELL-00022,7,133,2018-09-17T15:58:00+00:00,1,True,0,6
3603,WELL-00022_20180912025800,WELL-00022,7,134,2018-09-17T16:58:00+00:00,1,True,0,6
3604,WELL-00022_20180912025800,WELL-00022,7,135,2018-09-17T17:58:00+00:00,1,True,0,6
3605,WELL-00022_20180912025800,WELL-00022,7,136,2018-09-17T18:58:00+00:00,1,True,0,6
3606,WELL-00022_20180912025800,WELL-00022,7,137,2018-09-17T19:58:00+00:00,1,True,0,6
3607,WELL-00022_20180912025800,WELL-00022,7,138,2018-09-17T20:58:00+00:00,1,True,0,6
3608,WELL-00022_20180912025800,WELL-00022,7,139,2018-09-17T21:58:00+00:00,1,True,0,6
3609,WELL-00022_20180912025800,WELL-00022,7,140,2018-09-17T22:58:00+00:00,1,True,0,6
3610,WELL-00022_20180912025800,WELL-00022,7,141,2018-09-17T23:58:00+00:00,1,True,0,6
3611,WELL-00022_20180912025800,WELL-00022,7,142,2018-09-18T00:58:00+00:00,1,True,0,6
3612,WELL-00022_20180912025800,WELL-00022,7,143,2018-09-18T01:58:00+00:00,1,True,0,6
3613,WELL-00022_20180912025800,WELL-00022,7,144,2018-09-18T02:58:00+00:00,1,True,0,6
3614,WELL-00022_20180912025800,WELL-00022,7,145,2018-09-18T03:58:00+00:00,1,True,0,6
3615,WELL-00022_20180912025800,WELL-00022,7,146,2018-09-18T04:58:00+00:00,1,True,0,6
3616,WELL-00022_20180912025800,WELL-00022,7,147,2018-09-18T05:58:00+00:00,1,True,0,6
3617,WELL-00022_20180912025800,WELL-00022,7,148,2018-09-18T06:58:00+00:00,1,True,0,6
3618,WELL-00022_20180912025800,WELL-00022,7,149,2018-09-18T07:58:00+00:00,1,True,0,6
3619,WELL-00022_20180912025800,WELL-00022,7,150,2018-09-18T08:58:00+00:00,1,True,0,6
3620,WELL-00022_20180912025800,WELL-00022,7,151,2018-09-18T09:58:00+00:00,1,True,0,6
3621,WELL-00022_20180912025800,WELL-00022,7,152,2018-09-18T10:58:00+00:00,1,True,0,6
3622,WELL-00022_20180912025800,WELL-00022,7,153,2018-09-18T11:58:00+00:00,1,True,0,6
3623,WELL-00022_20180912025800,WELL-00022,7,154,2018-09-18T12:58:00+00:00,1,True,0,6
3624,WELL-00022_20180912025800,WELL-00022,7,155,2018-09-18T13:58:00+00:00,1,True,0,6
3625,WELL-00022_20180919003240,WELL-00022,7,1,2018-09-19T01:32:40+00:00,0,False,0,6
3626,WELL-00022_20180919003240,WELL-00022,7,2,2018-09-19T02:32:40+00:00,0,False,0,6
3627,WELL-00022_20180919003240,WELL-00022,7,3,2018-09-19T03:32:40+00:00,0,False,0,6
3628,WELL-00022_20180919003240,WELL-00022,7,4,2018-09-19T04:32:40+00:00,0,False,0,6
3629,WELL-00022_20180919003240,WELL-00022,7,5,2018-09-19T05:32:40+00:00,0,False,0,6
3630,WELL-00022_20180919003240,WELL-00022,7,6,2018-09-19T06:32:40+00:00,0,False,0,6
3631,WELL-00022_20180919003240,WELL-00022,7,7,2018-09-19T07:32:40+00:00,0,False,0,6
3632,WELL-00022_20180919003240,WELL-00022,7,8,2018-09-19T08:32:40+00:00,0,False,0,6
3633,WELL-00022_20180919003240,WELL-00022,7,9,2018-09-19T09:32:40+00:00,0,False,0,6
3634,WELL-00022_20180919003240,WELL-00022,7,10,2018-09-19T10:32:40+00:00,1,True,0,6
3635,WELL-00022_20180919003240,WELL-00022,7,11,2018-09-19T11:32:40+00:00,1,True,0,6
3636,WELL-00022_20180919003240,WELL-00022,7,12,2018-09-19T12:32:40+00:00,1,True,0,6
3637,WELL-00022_20180919003240,WELL-00022,7,13,2018-09-19T13:32:40+00:00,1,True,0,6
3638,WELL-00022_20180919003240,WELL-00022,7,14,2018-09-19T14:32:40+00:00,1,True,0,6
3639,WELL-00022_20180919003240,WELL-00022,7,15,2018-09-19T15:32:40+00:00,1,True,0,6
3640,WELL-00022_20180919003240,WELL-00022,7,16,2018-09-19T16:32:40+00:00,1,True,0,6
3641,WELL-00022_20180919003240,WELL-00022,7,17,2018-09-19T17:32:40+00:00,1,True,0,6
3642,WELL-00022_20180919003240,WELL-00022,7,18,2018-09-19T18:32:40+00:00,1,True,0,6
3643,WELL-00022_20180919003240,WELL-00022,7,19,2018-09-19T19:32:40+00:00,1,True,0,6
3644,WELL-00022_20180919003240,WELL-00022,7,20,2018-09-19T20:32:40+00:00,1,True,0,6
3645,WELL-00022_20180919003240,WELL-00022,7,21,2018-09-19T21:32:40+00:00,1,True,0,6
3646,WELL-00022_20180919003240,WELL-00022,7,22,2018-09-19T22:32:40+00:00,1,True,0,6
3647,WELL-00022_20180919003240,WELL-00022,7,23,2018-09-19T23:32:40+00:00,1,True,0,6
3648,WELL-00022_20180919003240,WELL-00022,7,24,2018-09-20T00:32:40+00:00,1,True,0,6
3649,WELL-00022_20180919003240,WELL-00022,7,25,2018-09-20T01:32:40+00:00,1,True,0,6
3650,WELL-00022_20180919003240,WELL-00022,7,26,2018-09-20T02:32:40+00:00,1,True,0,6
3651,WELL-00022_20180919003240,WELL-00022,7,27,2018-09-20T03:32:40+00:00,1,True,0,6
3652,WELL-00022_20180919003240,WELL-00022,7,28,2018-09-20T04:32:40+00:00,1,True,0,6
3653,WELL-00022_20180919003240,WELL-00022,7,29,2018-09-20T05:32:40+00:00,1,True,0,6
3654,WELL-00022_20180919003240,WELL-00022,7,30,2018-09-20T06:32:40+00:00,1,True,0,6
3655,WELL-00022_20180919003240,WELL-00022,7,31,2018-09-20T07:32:40+00:00,1,True,0,6
3656,WELL-00022_20180919003240,WELL-00022,7,32,2018-09-20T08:32:40+00:00,1,True,0,6
3657,WELL-00022_20180919003240,WELL-00022,7,33,2018-09-20T09:32:40+00:00,1,True,0,6
3658,WELL-00022_20180919003240,WELL-00022,7,34,2018-09-20T10:32:40+00:00,1,True,0,6
3659,WELL-00022_20180919003240,WELL-00022,7,35,2018-09-20T11:32:40+00:00,1,True,0,6
3660,WELL-00022_20180919003240,WELL-00022,7,36,2018-09-20T12:32:40+00:00,1,True,0,6
3661,WELL-00022_20180919003240,WELL-00022,7,37,2018-09-20T13:32:40+00:00,1,True,0,6
3662,WELL-00022_20180919003240,WELL-00022,7,38,2018-09-20T14:32:40+00:00,1,True,0,6
3663,WELL-00022_20180919003240,WELL-00022,7,39,2018-09-20T15:32:40+00:00,1,True,0,6
3664,WELL-00022_20180919003240,WELL-00022,7,40,2018-09-20T16:32:40+00:00,1,True,0,6
3665,WELL-00022_20180919003240,WELL-00022,7,41,2018-09-20T17:32:40+00:00,1,True,0,6
3666,WELL-00022_20180919003240,WELL-00022,7,42,2018-09-20T18:32:40+00:00,1,True,0,6
3667,WELL-00022_20180919003240,WELL-00022,7,43,2018-09-20T19:32:40+00:00,1,True,0,6
3668,WELL-00022_20180919003240,WELL-00022,7,44,2018-09-20T20:32:40+00:00,1,True,0,6
3669,WELL-00022_20180919003240,WELL-00022,7,45,2018-09-20T21:32:40+00:00,1,True,0,6
3670,WELL-00022_20180919003240,WELL-00022,7,46,2018-09-20T22:32:40+00:00,1,True,0,6
3671,WELL-00022_20180919003240,WELL-00022,7,47,2018-09-20T23:32:40+00:00,1,True,0,6
3672,WELL-00022_20180919003240,WELL-00022,7,48,2018-09-21T00:32:40+00:00,1,True,0,6
3673,WELL-00022_20180919003240,WELL-00022,7,49,2018-09-21T01:32:40+00:00,1,True,0,6
3674,WELL-00022_20180919003240,WELL-00022,7,50,2018-09-21T02:32:40+00:00,1,True,0,6
3675,WELL-00022_20180919003240,WELL-00022,7,51,2018-09-21T03:32:40+00:00,1,True,0,6
3676,WELL-00022_20180919003240,WELL-00022,7,52,2018-09-21T04:32:40+00:00,1,True,0,6
3677,WELL-00022_20180919003240,WELL-00022,7,53,2018-09-21T05:32:40+00:00,1,True,0,6
3678,WELL-00022_20180919003240,WELL-00022,7,54,2018-09-21T06:32:40+00:00,1,True,0,6
3679,WELL-00022_20180919003240,WELL-00022,7,55,2018-09-21T07:32:40+00:00,1,True,0,6
3680,WELL-00022_20180919003240,WELL-00022,7,56,2018-09-21T08:32:40+00:00,1,True,0,6
3681,WELL-00022_20180919003240,WELL-00022,7,57,2018-09-21T09:32:40+00:00,1,True,0,6
3682,WELL-00022_20180919003240,WELL-00022,7,58,2018-09-21T10:32:40+00:00,1,True,0,6
3683,WELL-00022_20180919003240,WELL-00022,7,59,2018-09-21T11:32:40+00:00,1,True,0,6
3684,WELL-00022_20180919003240,WELL-00022,7,60,2018-09-21T12:32:40+00:00,1,True,0,6
3685,WELL-00022_20180919003240,WELL-00022,7,61,2018-09-21T13:32:40+00:00,1,True,0,6
3686,WELL-00022_20180919003240,WELL-00022,7,62,2018-09-21T14:32:40+00:00,1,True,0,6
3687,WELL-00022_20180919003240,WELL-00022,7,63,2018-09-21T15:32:40+00:00,1,True,0,6
3688,WELL-00022_20180919003240,WELL-00022,7,64,2018-09-21T16:32:40+00:00,1,True,0,6
3689,WELL-00022_20180919003240,WELL-00022,7,65,2018-09-21T17:32:40+00:00,1,True,0,6
3690,WELL-00022_20180919003240,WELL-00022,7,66,2018-09-21T18:32:40+00:00,1,True,0,6
3691,WELL-00022_20180919003240,WELL-00022,7,67,2018-09-21T19:32:40+00:00,1,True,0,6
3692,WELL-00022_20180919003240,WELL-00022,7,68,2018-09-21T20:32:40+00:00,1,True,0,6
3693,WELL-00022_20180919003240,WELL-00022,7,69,2018-09-21T21:32:40+00:00,1,True,0,6
3694,WELL-00022_20180919003240,WELL-00022,7,70,2018-09-21T22:32:40+00:00,1,True,0,6
3695,WELL-00022_20180919003240,WELL-00022,7,71,2018-09-21T23:32:40+00:00,1,True,0,6
3696,WELL-00022_20180919003240,WELL-00022,7,72,2018-09-22T00:32:40+00:00,1,True,0,6
3697,WELL-00022_20180919003240,WELL-00022,7,73,2018-09-22T01:32:40+00:00,1,True,0,6
3698,WELL-00022_20180919003240,WELL-00022,7,74,2018-09-22T02:32:40+00:00,1,True,0,6
3699,WELL-00022_20180919003240,WELL-00022,7,75,2018-09-22T03:32:40+00:00,1,True,0,6
3700,WELL-00022_20180919003240,WELL-00022,7,76,2018-09-22T04:32:40+00:00,1,True,0,6
3701,WELL-00022_20180919003240,WELL-00022,7,77,2018-09-22T05:32:40+00:00,1,True,0,6
3702,WELL-00022_20180919003240,WELL-00022,7,78,2018-09-22T06:32:40+00:00,1,True,0,6
3703,WELL-00022_20180919003240,WELL-00022,7,79,2018-09-22T07:32:40+00:00,1,True,0,6
3704,WELL-00022_20180925003447,WELL-00022,7,1,2018-09-25T01:34:47+00:00,0,False,0,6
3705,WELL-00022_20180925003447,WELL-00022,7,2,2018-09-25T02:34:47+00:00,0,False,0,6
3706,WELL-00022_20180925003447,WELL-00022,7,3,2018-09-25T03:34:47+00:00,0,False,0,6
3707,WELL-00022_20180925003447,WELL-00022,7,4,2018-09-25T04:34:47+00:00,0,False,0,6
3708,WELL-00022_20180925003447,WELL-00022,7,5,2018-09-25T05:34:47+00:00,0,False,0,6
3709,WELL-00022_20180925003447,WELL-00022,7,6,2018-09-25T06:34:47+00:00,0,False,0,6
3710,WELL-00022_20180925003447,WELL-00022,7,7,2018-09-25T07:34:47+00:00,0,False,0,6
3711,WELL-00022_20180925003447,WELL-00022,7,8,2018-09-25T08:34:47+00:00,0,False,0,6
3712,WELL-00022_20180925003447,WELL-00022,7,9,2018-09-25T09:34:47+00:00,0,False,0,6
3713,WELL-00022_20180925003447,WELL-00022,7,10,2018-09-25T10:34:47+00:00,0,False,0,6
3714,WELL-00022_20180925003447,WELL-00022,7,11,2018-09-25T11:34:47+00:00,0,False,0,6
3715,WELL-00022_20180925003447,WELL-00022,7,12,2018-09-25T12:34:47+00:00,0,False,0,6
