bed,group,instance,well,folder_label,method,delta,n_stream_windows,n_usable_variables,first_fault_window,alarm_window,alarm_subgroup,alarm_label,outcome,delay_windows,max_log10_martingale,refusal
own_history,normal,WELL-00035_20190819093245,WELL-00035,9,reversed,0.01,10,2.0,,,,,none,,0.1226,
own_history,normal,WELL-00035_20190819093245,WELL-00035,9,reversed,0.05,10,2.0,,,,,none,,0.1226,
own_history,normal,WELL-00035_20190819093245,WELL-00035,9,worst_baseline,,10,2.0,,8.0,,0.0,false_alarm,,,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,clock,0.01,3,2.0,,4.0,3.0,0.0,false_alarm,,182.5825,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,clock,0.05,3,2.0,,4.0,2.0,0.0,false_alarm,,182.5825,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,conformal,0.01,3,2.0,,,,,none,,-0.301,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,conformal,0.05,3,2.0,,,,,none,,-0.301,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,reversed,0.01,3,2.0,,,,,none,,0.8119,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,reversed,0.05,3,2.0,,,,,none,,0.8119,
own_history,normal,WELL-00035_20190823193122,WELL-00035,9,worst_baseline,,3,2.0,,,,,none,,,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,clock,0.01,11,2.0,,4.0,3.0,0.0,false_alarm,,869.3216,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,clock,0.05,11,2.0,,4.0,2.0,0.0,false_alarm,,869.3216,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,conformal,0.01,11,2.0,,4.0,17.0,0.0,false_alarm,,2.0888,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,conformal,0.05,11,2.0,,4.0,14.0,0.0,false_alarm,,2.0888,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,reversed,0.01,11,2.0,,,,,none,,-0.2656,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,reversed,0.05,11,2.0,,,,,none,,-0.2656,
own_history,normal,WELL-00035_20190827090706,WELL-00035,9,worst_baseline,,11,2.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,clock,0.01,28,2.0,,4.0,3.0,0.0,false_alarm,,2667.1622,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,clock,0.05,28,2.0,,4.0,2.0,0.0,false_alarm,,2667.1622,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,conformal,0.01,28,2.0,,16.0,5.0,0.0,false_alarm,,66.1041,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,conformal,0.05,28,2.0,,15.0,59.0,0.0,false_alarm,,66.1041,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,reversed,0.01,28,2.0,,,,,none,,-0.0679,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,reversed,0.05,28,2.0,,,,,none,,-0.0679,
own_history,normal,WELL-00035_20190925061122,WELL-00035,9,worst_baseline,,28,2.0,,9.0,,0.0,false_alarm,,,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,clock,0.01,4,3.0,,4.0,3.0,0.0,false_alarm,,257.3455,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,clock,0.05,4,3.0,,4.0,2.0,0.0,false_alarm,,257.3455,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,conformal,0.01,4,3.0,,4.0,43.0,0.0,false_alarm,,15.7823,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,conformal,0.05,4,3.0,,4.0,42.0,0.0,false_alarm,,15.7823,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,reversed,0.01,4,3.0,,,,,none,,-0.2042,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,reversed,0.05,4,3.0,,,,,none,,-0.2042,
own_history,normal,WELL-00037_20190924213000,WELL-00037,9,worst_baseline,,4,3.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,clock,0.01,5,4.0,,4.0,3.0,0.0,false_alarm,,336.2988,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,clock,0.05,5,4.0,,4.0,2.0,0.0,false_alarm,,336.2988,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,conformal,0.01,5,4.0,,4.0,46.0,0.0,false_alarm,,42.4563,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,conformal,0.05,5,4.0,,4.0,44.0,0.0,false_alarm,,42.4563,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,reversed,0.01,5,4.0,,,,,none,,-0.2516,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,reversed,0.05,5,4.0,,,,,none,,-0.2516,
own_history,normal,WELL-00038_20190924212924,WELL-00038,9,worst_baseline,,5,4.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,clock,0.01,22,5.0,,4.0,3.0,0.0,false_alarm,,1999.4099,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,clock,0.05,22,5.0,,4.0,2.0,0.0,false_alarm,,1999.4099,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,conformal,0.01,22,5.0,,5.0,6.0,0.0,false_alarm,,186.5699,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,conformal,0.05,22,5.0,,5.0,2.0,0.0,false_alarm,,186.5699,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,reversed,0.01,22,5.0,,,,,none,,-0.301,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,reversed,0.05,22,5.0,,,,,none,,-0.301,
own_history,normal,WELL-00038_20190925093222,WELL-00038,9,worst_baseline,,22,5.0,,10.0,,0.0,false_alarm,,,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,clock,0.01,2,3.0,,4.0,3.0,0.0,false_alarm,,113.0757,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,clock,0.05,2,3.0,,4.0,2.0,0.0,false_alarm,,113.0757,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,conformal,0.01,2,3.0,,4.0,21.0,0.0,false_alarm,,30.9664,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,conformal,0.05,2,3.0,,4.0,19.0,0.0,false_alarm,,30.9664,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,reversed,0.01,2,3.0,,,,,none,,-0.301,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,reversed,0.05,2,3.0,,,,,none,,-0.301,
own_history,normal,WELL-00039_20190918150111,WELL-00039,9,worst_baseline,,2,3.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,clock,0.01,7,3.0,,4.0,3.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,clock,0.05,7,3.0,,4.0,2.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,conformal,0.01,7,3.0,,4.0,15.0,0.0,false_alarm,,49.5936,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,conformal,0.05,7,3.0,,4.0,14.0,0.0,false_alarm,,49.5936,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,reversed,0.01,7,3.0,,,,,none,,-0.2902,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,reversed,0.05,7,3.0,,,,,none,,-0.2902,
own_history,normal,WELL-00039_20190924200204,WELL-00039,9,worst_baseline,,7,3.0,,5.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,clock,0.01,24,6.0,,4.0,3.0,0.0,false_alarm,,2218.7387,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,clock,0.05,24,6.0,,4.0,2.0,0.0,false_alarm,,2218.7387,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,conformal,0.01,24,6.0,,4.0,56.0,0.0,false_alarm,,236.4917,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,conformal,0.05,24,6.0,,4.0,33.0,0.0,false_alarm,,236.4917,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,reversed,0.01,24,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,reversed,0.05,24,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190814154301,WELL-00041,9,worst_baseline,,24,6.0,,14.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,clock,0.01,43,6.0,,4.0,3.0,0.0,false_alarm,,4445.0638,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,clock,0.05,43,6.0,,4.0,2.0,0.0,false_alarm,,4445.0638,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,conformal,0.01,43,6.0,,4.0,3.0,0.0,false_alarm,,168.4556,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,conformal,0.05,43,6.0,,4.0,2.0,0.0,false_alarm,,168.4556,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,reversed,0.01,43,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,reversed,0.05,43,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190817173916,WELL-00041,9,worst_baseline,,43,6.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,clock,0.01,36,6.0,,4.0,3.0,0.0,false_alarm,,3597.2081,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,clock,0.05,36,6.0,,4.0,2.0,0.0,false_alarm,,3597.2081,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,conformal,0.01,36,6.0,,4.0,3.0,0.0,false_alarm,,77.5951,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,conformal,0.05,36,6.0,,4.0,2.0,0.0,false_alarm,,77.5951,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,reversed,0.01,36,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,reversed,0.05,36,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190819163753,WELL-00041,9,worst_baseline,,36,6.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,clock,0.01,23,3.0,,4.0,3.0,0.0,false_alarm,,2108.64,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,clock,0.05,23,3.0,,4.0,2.0,0.0,false_alarm,,2108.64,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,conformal,0.01,23,3.0,,6.0,18.0,0.0,false_alarm,,161.5967,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,conformal,0.05,23,3.0,,6.0,16.0,0.0,false_alarm,,161.5967,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,reversed,0.01,23,3.0,,3.0,3.0,,alarm,,7.0873,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,reversed,0.05,23,3.0,,3.0,2.0,,alarm,,7.0873,
own_history,normal,WELL-00041_20190822143519,WELL-00041,9,worst_baseline,,23,3.0,,5.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,clock,0.01,47,6.0,,4.0,3.0,0.0,false_alarm,,4948.2876,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,clock,0.05,47,6.0,,4.0,2.0,0.0,false_alarm,,4948.2876,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,conformal,0.01,47,6.0,,4.0,44.0,0.0,false_alarm,,304.9334,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,conformal,0.05,47,6.0,,4.0,39.0,0.0,false_alarm,,304.9334,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,reversed,0.01,47,6.0,,,,,none,,-0.2656,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,reversed,0.05,47,6.0,,,,,none,,-0.2656,
own_history,normal,WELL-00041_20190906051807,WELL-00041,9,worst_baseline,,47,6.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,clock,0.01,49,6.0,,4.0,3.0,0.0,false_alarm,,5200.7444,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,clock,0.05,49,6.0,,4.0,2.0,0.0,false_alarm,,5200.7444,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,conformal,0.01,49,6.0,,13.0,12.0,0.0,false_alarm,,577.1035,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,conformal,0.05,49,6.0,,5.0,9.0,0.0,false_alarm,,577.1035,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,reversed,0.01,49,6.0,,3.0,10.0,,alarm,,2.34,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,reversed,0.05,49,6.0,,3.0,8.0,,alarm,,2.34,
own_history,normal,WELL-00041_20190917161232,WELL-00041,9,worst_baseline,,49,6.0,,8.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,clock,0.01,7,6.0,,4.0,3.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,clock,0.05,7,6.0,,4.0,2.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,conformal,0.01,7,6.0,,4.0,6.0,0.0,false_alarm,,37.6802,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,conformal,0.05,7,6.0,,4.0,2.0,0.0,false_alarm,,37.6802,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,reversed,0.01,7,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,reversed,0.05,7,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190924202109,WELL-00041,9,worst_baseline,,7,6.0,,4.0,,0.0,false_alarm,,,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,clock,0.01,7,6.0,,4.0,3.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,clock,0.05,7,6.0,,4.0,2.0,0.0,false_alarm,,504.1616,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,conformal,0.01,7,6.0,,4.0,39.0,0.0,false_alarm,,137.2773,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,conformal,0.05,7,6.0,,4.0,17.0,0.0,false_alarm,,137.2773,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,reversed,0.01,7,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,reversed,0.05,7,6.0,,,,,none,,-0.301,
own_history,normal,WELL-00041_20190925111412,WELL-00041,9,worst_baseline,,7,6.0,,,,,none,,,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,clock,0.01,1,5.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,clock,0.05,1,5.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,conformal,0.01,1,5.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,conformal,0.05,1,5.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,reversed,0.01,1,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,reversed,0.05,1,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00001_20170320120025,WELL-00001,3,worst_baseline,,1,5.0,4.0,4.0,,1.0,detection,0.0,,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,clock,0.01,1,5.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,clock,0.05,1,5.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,conformal,0.01,1,5.0,4.0,4.0,3.0,1.0,detection,0.0,16.9334,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,conformal,0.05,1,5.0,4.0,4.0,2.0,1.0,detection,0.0,16.9334,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,reversed,0.01,1,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,reversed,0.05,1,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00003_20141122190000,WELL-00003,2,worst_baseline,,1,5.0,4.0,4.0,,1.0,detection,0.0,,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,clock,0.01,32,5.0,4.0,4.0,3.0,1.0,detection,0.0,3117.4303,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,clock,0.05,32,5.0,4.0,4.0,2.0,1.0,detection,0.0,3117.4303,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,conformal,0.01,32,5.0,4.0,4.0,8.0,1.0,detection,0.0,964.3261,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,conformal,0.05,32,5.0,4.0,4.0,6.0,1.0,detection,0.0,964.3261,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,reversed,0.01,32,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,reversed,0.05,32,5.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00006_20180618103000,WELL-00006,7,worst_baseline,,32,5.0,4.0,4.0,,1.0,detection,0.0,,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,clock,0.01,4,4.0,4.0,4.0,3.0,1.0,detection,0.0,257.3455,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,clock,0.05,4,4.0,4.0,4.0,2.0,1.0,detection,0.0,257.3455,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,conformal,0.01,4,4.0,4.0,4.0,3.0,1.0,detection,0.0,247.9316,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,conformal,0.05,4,4.0,4.0,4.0,2.0,1.0,detection,0.0,247.9316,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,reversed,0.01,4,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,reversed,0.05,4,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140515083000,WELL-00011,2,worst_baseline,,4,4.0,4.0,4.0,,1.0,detection,0.0,,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,clock,0.01,1,4.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,clock,0.05,1,4.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,conformal,0.01,1,4.0,4.0,4.0,5.0,1.0,detection,0.0,29.4949,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,conformal,0.05,1,4.0,4.0,4.0,4.0,1.0,detection,0.0,29.4949,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,reversed,0.01,1,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,reversed,0.05,1,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140606213810,WELL-00011,2,worst_baseline,,1,4.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,clock,0.01,1,4.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,clock,0.05,1,4.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,conformal,0.01,1,4.0,4.0,4.0,3.0,1.0,detection,0.0,42.1354,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,conformal,0.05,1,4.0,4.0,4.0,2.0,1.0,detection,0.0,42.1354,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,reversed,0.01,1,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,reversed,0.05,1,4.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00011_20140823230118,WELL-00011,2,worst_baseline,,1,4.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,conformal,0.01,1,6.0,4.0,4.0,11.0,1.0,detection,0.0,5.6583,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,conformal,0.05,1,6.0,4.0,4.0,9.0,1.0,detection,0.0,5.6583,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,-0.2784,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,-0.2784,
own_history,positive_baseline,WELL-00014_20170917140000,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,conformal,0.01,1,6.0,4.0,4.0,42.0,1.0,detection,0.0,5.0678,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,conformal,0.05,1,6.0,4.0,4.0,41.0,1.0,detection,0.0,5.0678,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,-0.214,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,-0.214,
own_history,positive_baseline,WELL-00014_20170917190000,WELL-00014,3,worst_baseline,,1,6.0,4.0,4.0,,1.0,detection,0.0,,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,conformal,0.01,1,6.0,4.0,,,,none,,-0.1429,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,conformal,0.05,1,6.0,4.0,,,,none,,-0.1429,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,reversed,0.01,1,6.0,,3.0,43.0,,alarm,,3.5116,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,reversed,0.05,1,6.0,,3.0,40.0,,alarm,,3.5116,
own_history,positive_baseline,WELL-00014_20170918010114,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,conformal,0.01,1,6.0,4.0,,,,none,,0.1824,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,conformal,0.05,1,6.0,4.0,,,,none,,0.1824,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,-0.2844,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,-0.2844,
own_history,positive_baseline,WELL-00014_20170918060135,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,conformal,0.01,1,6.0,4.0,,,,none,,-0.0679,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,conformal,0.05,1,6.0,4.0,,,,none,,-0.0679,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,-0.301,
own_history,positive_baseline,WELL-00014_20170918110103,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,conformal,0.01,1,6.0,4.0,,,,none,,-0.0653,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,conformal,0.05,1,6.0,4.0,,,,none,,-0.0653,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,0.9696,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,0.9696,
own_history,positive_baseline,WELL-00014_20170920000042,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,conformal,0.01,1,6.0,4.0,,,,none,,-0.2984,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,conformal,0.05,1,6.0,4.0,,,,none,,-0.2984,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,reversed,0.01,1,6.0,,,,,none,,0.7835,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,reversed,0.05,1,6.0,,,,,none,,0.7835,
own_history,positive_baseline,WELL-00014_20170920050228,WELL-00014,3,worst_baseline,,1,6.0,4.0,,,,none,,,
own_history,positive_baseline,WELL-00014_20170920100053,WELL-00014,3,clock,0.01,1,6.0,4.0,4.0,3.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920100053,WELL-00014,3,clock,0.05,1,6.0,4.0,4.0,2.0,1.0,detection,0.0,50.6631,
own_history,positive_baseline,WELL-00014_20170920100053,WELL-00014,3,conformal,0.01,1,6.0,4.0,4.0,47.0,1.0,detection,0.0,2.5121,
own_history,positive_baseline,WELL-00014_20170920100053,WELL-00014,3,conformal,0.05,1,6.0,4.0,4.0,42.0,1.0,detection,0.0,2.5121,
