split,fault,run,loop_id,variable,role,unit_raw,unit_resolved,unit_canonical,n_rows,extent_s,coverage,valid_fraction,whole_life_distinct,n_gaps,gap_classes,longest_gap_s,n_good,n_uncertain,n_bad,unmapped_codes,clipped_fraction,censored,duplicate_timestamps,non_monotonic_positions,dst_transitions,edge_slack_s,flatline_verdict,flatline_fired_signals,flatline_signal_evidence,final_distinct,final_std,stall_s,ref_p99_change_interval_s,ref_p05_distinct,n_reference_windows,refusal_type,refusal_message
train,8,1,fault08_run001,xmeas_6,PV,kscmh,false,,500,89820,1.000000,1.000000,380,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 56.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.349893,0,180,56,7,,
train,8,1,fault08_run001,xmeas_7,PV,kPa gauge,false,,500,89820,1.000000,1.000000,407,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 360s | distinct_value_count_vs_p05=59 distinct values vs reference p05 53.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,59,61.3962,0,360,53,7,,
train,8,1,fault08_run001,xmeas_8,PV,%,true,percent,500,89820,1.000000,1.000000,482,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.66987,0,180,58.3,7,,
train,8,1,fault08_run001,xmeas_9,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,15,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 540s | distinct_value_count_vs_p05=11 distinct values vs reference p05 9.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,11,0.0261229,0,540,9.3,7,,
train,8,1,fault08_run001,xmv_1,OP,%,true,percent,500,89820,1.000000,1.000000,449,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.657187,0,180,58.3,7,,
train,8,1,fault08_run001,xmv_10,OP,%,true,percent,500,89820,1.000000,1.000000,455,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 57.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.03072,0,180,57.6,7,,
train,8,1,fault08_run001,xmv_11,OP,%,true,percent,500,89820,1.000000,1.000000,479,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,1.46574,0,180,59.3,7,,
train,8,1,fault08_run001,xmv_2,OP,%,true,percent,500,89820,1.000000,1.000000,469,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.77946,0,180,58.3,7,,
train,8,1,fault08_run001,xmv_3,OP,%,true,percent,500,89820,1.000000,1.000000,498,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,9.90356,0,180,59,7,,
train,8,1,fault08_run001,xmv_4,OP,%,true,percent,500,89820,1.000000,1.000000,482,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.85991,0,180,59,7,,
train,8,1,fault08_run001,xmv_5,OP,%,true,percent,500,89820,1.000000,1.000000,480,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,1.7709,0,180,59.3,7,,
train,8,1,fault08_run001,xmv_6,OP,%,true,percent,500,89820,1.000000,1.000000,499,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,7.03567,0,180,59.3,7,,
train,8,1,fault08_run001,xmv_7,OP,%,true,percent,500,89820,1.000000,1.000000,490,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.77885,0,180,59.3,7,,
train,8,1,fault08_run001,xmv_8,OP,%,true,percent,500,89820,1.000000,1.000000,489,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.29375,0,180,60,7,,
train,8,1,fault08_run001,xmv_9,OP,%,true,percent,500,89820,1.000000,1.000000,493,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=59 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,59,28.3594,0,180,59,7,,
train,8,2,fault08_run002,LABEL_fault,MODE,,false,,500,89820,1.000000,1.000000,2,0,,,500,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,7,,
train,8,2,fault08_run002,xmeas_1,PV,kscmh,false,,500,89820,1.000000,1.000000,495,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.101014,0,180,59,7,,
train,8,2,fault08_run002,xmeas_10,PV,kscmh,false,,500,89820,1.000000,1.000000,495,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.040889,0,180,59.3,7,,
train,8,2,fault08_run002,xmeas_11,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,455,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.69689,0,180,58,7,,
train,8,2,fault08_run002,xmeas_12,PV,%,true,percent,500,89820,1.000000,1.000000,461,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,1.00508,0,180,59,7,,
train,8,2,fault08_run002,xmeas_13,PV,kPa gauge,false,,500,89820,1.000000,1.000000,403,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=57 distinct values vs reference p05 53.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,57,27.7118,0,180,53.6,7,,
train,8,2,fault08_run002,xmeas_14,PV,m3/h,true,cubic meters per hour,500,89820,1.000000,1.000000,463,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.02222,0,180,58.3,7,,
train,8,2,fault08_run002,xmeas_15,PV,%,true,percent,500,89820,1.000000,1.000000,467,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.91886,0,180,59,7,,
train,8,2,fault08_run002,xmeas_16,PV,kPa gauge,false,,500,89820,1.000000,1.000000,408,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 360s | distinct_value_count_vs_p05=60 distinct values vs reference p05 54.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,22.2041,0,360,54.6,7,,
train,8,2,fault08_run002,xmeas_17,PV,m3/h,true,cubic meters per hour,500,89820,1.000000,1.000000,448,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.609601,0,180,59,7,,
train,8,2,fault08_run002,xmeas_18,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,482,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 55.5 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.41407,0,180,55.5,7,,
train,8,2,fault08_run002,xmeas_19,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,489,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,34.839,0,180,58.3,7,,
train,8,2,fault08_run002,xmeas_2,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,420,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,45.1268,0,180,59,7,,
train,8,2,fault08_run002,xmeas_20,PV,kW,false,,500,89820,1.000000,1.000000,448,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 360s | distinct_value_count_vs_p05=60 distinct values vs reference p05 56.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,8.21646,0,360,56.6,7,,
train,8,2,fault08_run002,xmeas_21,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,408,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 57.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.306673,0,180,57,7,,
train,8,2,fault08_run002,xmeas_22,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,442,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=59 distinct values vs reference p05 57.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,59,0.474343,0,180,57.3,7,,
train,8,2,fault08_run002,xmeas_23,PV,mol%,false,,500,89820,1.000000,1.000000,241,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.835733,180,360,29.3,7,,
train,8,2,fault08_run002,xmeas_24,PV,mol%,false,,500,89820,1.000000,1.000000,247,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.192049,180,360,30,7,,
train,8,2,fault08_run002,xmeas_25,PV,mol%,false,,500,89820,1.000000,1.000000,240,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.560338,180,360,29.3,7,,
train,8,2,fault08_run002,xmeas_26,PV,mol%,false,,500,89820,1.000000,1.000000,247,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.146596,180,360,30,7,,
train,8,2,fault08_run002,xmeas_27,PV,mol%,false,,500,89820,1.000000,1.000000,235,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=30 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,30,0.662647,180,360,29,7,,
train,8,2,fault08_run002,xmeas_28,PV,mol%,false,,500,89820,1.000000,1.000000,237,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.0305776,180,360,29,7,,
train,8,2,fault08_run002,xmeas_29,PV,mol%,false,,500,89820,1.000000,1.000000,245,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,1.15515,180,360,29.3,7,,
train,8,2,fault08_run002,xmeas_3,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,452,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 56.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,59.208,0,180,56.3,7,,
train,8,2,fault08_run002,xmeas_30,PV,mol%,false,,500,89820,1.000000,1.000000,226,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 385s | distinct_value_count_vs_p05=31 distinct values vs reference p05 27.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.292916,180,385.2,27.3,7,,
train,8,2,fault08_run002,xmeas_31,PV,mol%,false,,500,89820,1.000000,1.000000,248,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.874833,180,360,29.3,7,,
train,8,2,fault08_run002,xmeas_32,PV,mol%,false,,500,89820,1.000000,1.000000,244,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.132506,180,360,29.3,7,,
train,8,2,fault08_run002,xmeas_33,PV,mol%,false,,500,89820,1.000000,1.000000,241,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.975395,180,360,30,7,,
train,8,2,fault08_run002,xmeas_34,PV,mol%,false,,500,89820,1.000000,1.000000,237,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 29.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.04334,180,360,29,7,,
train,8,2,fault08_run002,xmeas_35,PV,mol%,false,,500,89820,1.000000,1.000000,247,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.131443,180,360,30,7,,
train,8,2,fault08_run002,xmeas_36,PV,mol%,false,,500,89820,1.000000,1.000000,242,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 180s vs own p99 360s | distinct_value_count_vs_p05=31 distinct values vs reference p05 30.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,31,0.0822772,180,360,30,7,,
train,8,2,fault08_run002,xmeas_37,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.00762169,720,900,12,7,,
train,8,2,fault08_run002,xmeas_38,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.0912684,720,900,12,7,,
train,8,2,fault08_run002,xmeas_39,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.00987134,720,900,12,7,,
train,8,2,fault08_run002,xmeas_4,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,491,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,0.20692,0,180,58.3,7,,
train,8,2,fault08_run002,xmeas_40,PV,mol%,false,,500,89820,1.000000,1.000000,100,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.538051,720,900,12,7,,
train,8,2,fault08_run002,xmeas_41,PV,mol%,false,,500,89820,1.000000,1.000000,96,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 720s vs own p99 900s | distinct_value_count_vs_p05=13 distinct values vs reference p05 12.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,13,0.449882,720,900,12,7,,
train,8,2,fault08_run002,xmeas_5,PV,kg/h,true,kilograms per hour,500,89820,1.000000,1.000000,357,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=59 distinct values vs reference p05 55.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,59,0.253098,0,180,55.3,7,,
train,8,2,fault08_run002,xmeas_6,PV,kscmh,false,,500,89820,1.000000,1.000000,381,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 56.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.253102,0,180,56.3,7,,
train,8,2,fault08_run002,xmeas_7,PV,kPa gauge,false,,500,89820,1.000000,1.000000,407,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 360s | distinct_value_count_vs_p05=58 distinct values vs reference p05 56.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,58,26.2137,0,360,56.3,7,,
train,8,2,fault08_run002,xmeas_8,PV,%,true,percent,500,89820,1.000000,1.000000,464,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=59 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,59,0.814738,0,180,59,7,,
train,8,2,fault08_run002,xmeas_9,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,14,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 540s | distinct_value_count_vs_p05=10 distinct values vs reference p05 9.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,10,0.0212106,0,540,9.3,7,,
train,8,2,fault08_run002,xmv_1,OP,%,true,percent,500,89820,1.000000,1.000000,443,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,0.705252,0,180,58.3,7,,
train,8,2,fault08_run002,xmv_10,OP,%,true,percent,500,89820,1.000000,1.000000,457,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 57.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,0.807182,0,180,57.6,7,,
train,8,2,fault08_run002,xmv_11,OP,%,true,percent,500,89820,1.000000,1.000000,477,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.47418,0,180,58.3,7,,
train,8,2,fault08_run002,xmv_2,OP,%,true,percent,500,89820,1.000000,1.000000,473,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,0.740381,0,180,59.3,7,,
train,8,2,fault08_run002,xmv_3,OP,%,true,percent,500,89820,1.000000,1.000000,496,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,9.93921,0,180,59,7,,
train,8,2,fault08_run002,xmv_4,OP,%,true,percent,500,89820,1.000000,1.000000,484,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,1.78509,0,180,59.3,7,,
train,8,2,fault08_run002,xmv_5,OP,%,true,percent,500,89820,1.000000,1.000000,479,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,2.31058,0,180,58.3,7,,
train,8,2,fault08_run002,xmv_6,OP,%,true,percent,500,89820,1.000000,1.000000,495,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 57.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,3.7932,0,180,57.6,7,,
train,8,2,fault08_run002,xmv_7,OP,%,true,percent,500,89820,1.000000,1.000000,487,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.95764,0,180,59.3,7,,
train,8,2,fault08_run002,xmv_8,OP,%,true,percent,500,89820,1.000000,1.000000,486,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 59.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,2.12661,0,180,59.3,7,,
train,8,2,fault08_run002,xmv_9,OP,%,true,percent,500,89820,1.000000,1.000000,499,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,8.00941,0,180,60,7,,
train,8,3,fault08_run003,LABEL_fault,MODE,,false,,500,89820,1.000000,1.000000,2,0,,,500,0,0,,,false,0,0,0,0,NOT_ASSESSED_MODE_TAG,,state_valued_tag=state-valued tag (role=MODE); stillness is not a flatline signal,,,,,,7,,
train,8,3,fault08_run003,xmeas_1,PV,kscmh,false,,500,89820,1.000000,1.000000,499,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,0.0376729,0,180,60,7,,
train,8,3,fault08_run003,xmeas_10,PV,kscmh,false,,500,89820,1.000000,1.000000,500,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 60.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,0.0386655,0,180,60,7,,
train,8,3,fault08_run003,xmeas_11,PV,degC,true,degrees Celsius,500,89820,1.000000,1.000000,479,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=60 distinct values vs reference p05 59.0 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,60,2.10967,0,180,59,7,,
train,8,3,fault08_run003,xmeas_12,PV,%,true,percent,500,89820,1.000000,1.000000,472,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 58.3 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,1.15545,0,180,58.3,7,,
train,8,3,fault08_run003,xmeas_13,PV,kPa gauge,false,,500,89820,1.000000,1.000000,448,0,,,500,0,0,,,false,0,0,0,0,NO_FLATLINE,,time_since_last_actual_change=stall 0s vs own p99 180s | distinct_value_count_vs_p05=61 distinct values vs reference p05 56.6 | zero_std_while_coupled_tag_moves=no curated coupling applies to this tag,61,103.921,0,180,56.6,7,,
